cell,prompt_id,mean_acceptance,acceptance_list,accepted_depths,first_rejection_depths,n_new_tokens,n_cycles,tree_size,exact_match,first_mismatch
T16_D16,120,3.8,"[3, 3, 3, 2, 2, 1, 6, 6, 5, 3, 5, 6, 4, 4, 3, 4, 4, 6, 1, 6, 4, 3, 2, 4, 4, 2, 4, 3, 6, 3, 5, 5, 2, 3, 6]","[2, 2, 2, 1, 1, 0, 5, 5, 4, 2, 4, 5, 3, 3, 2, 3, 3, 5, 0, 5, 3, 2, 1, 3, 3, 1, 3, 2, 5, 2, 4, 4, 1, 2, 5]","[3, 3, 3, 2, 2, 1, 5, 5, 5, 3, 5, 5, 4, 4, 3, 4, 4, 5, 1, 5, 4, 3, 2, 4, 4, 2, 4, 3, 5, 3, 5, 5, 2, 3, 5]",128,35,26,True,-1
T16_D16,121,4.0312,"[3, 4, 4, 4, 1, 4, 2, 1, 6, 3, 5, 4, 6, 5, 3, 4, 4, 6, 4, 3, 4, 4, 5, 6, 4, 4, 6, 3, 4, 5, 6, 2]","[2, 3, 3, 3, 0, 3, 1, 0, 5, 2, 4, 3, 5, 4, 2, 3, 3, 5, 3, 2, 3, 3, 4, 5, 3, 3, 5, 2, 3, 4, 5, 1]","[3, 4, 4, 4, 1, 4, 2, 1, 5, 3, 5, 4, 5, 5, 3, 4, 4, 5, 4, 3, 4, 4, 5, 5, 4, 4, 5, 3, 4, 5, 5, 2]",128,32,26,True,-1
T16_D16,122,4.3333,"[1, 2, 4, 4, 2, 1, 5, 3, 4, 5, 5, 5, 3, 3, 4, 4, 6, 6, 6, 6, 4, 4, 3, 6, 6, 6, 6, 4, 6, 6]","[0, 1, 3, 3, 1, 0, 4, 2, 3, 4, 4, 4, 2, 2, 3, 3, 5, 5, 5, 5, 3, 3, 2, 5, 5, 5, 5, 3, 5, 5]","[1, 2, 4, 4, 2, 1, 5, 3, 4, 5, 5, 5, 3, 3, 4, 4, 5, 5, 5, 5, 4, 4, 3, 5, 5, 5, 5, 4, 5, 5]",128,30,26,True,-1
T16_D16,123,4.6786,"[4, 6, 6, 4, 4, 3, 5, 4, 6, 6, 6, 3, 6, 6, 4, 6, 6, 5, 3, 2, 2, 6, 4, 4, 6, 4, 6, 4]","[3, 5, 5, 3, 3, 2, 4, 3, 5, 5, 5, 2, 5, 5, 3, 5, 5, 4, 2, 1, 1, 5, 3, 3, 5, 3, 5, 3]","[4, 5, 5, 4, 4, 3, 5, 4, 5, 5, 5, 3, 5, 5, 4, 5, 5, 5, 3, 2, 2, 5, 4, 4, 5, 4, 5, 4]",128,28,26,True,-1
T16_D16,124,3.359,"[1, 3, 3, 3, 4, 4, 4, 2, 2, 4, 2, 2, 2, 3, 4, 4, 2, 3, 5, 1, 3, 4, 5, 1, 1, 6, 4, 5, 3, 1, 3, 5, 6, 3, 4, 6, 5, 4, 4]","[0, 2, 2, 2, 3, 3, 3, 1, 1, 3, 1, 1, 1, 2, 3, 3, 1, 2, 4, 0, 2, 3, 4, 0, 0, 5, 3, 4, 2, 0, 2, 4, 5, 2, 3, 5, 4, 3, 3]","[1, 3, 3, 3, 4, 4, 4, 2, 2, 4, 2, 2, 2, 3, 4, 4, 2, 3, 5, 1, 3, 4, 5, 1, 1, 5, 4, 5, 3, 1, 3, 5, 5, 3, 4, 5, 5, 4, 4]",128,39,26,True,-1
T16_D16,125,4.1613,"[3, 3, 3, 2, 2, 6, 4, 6, 6, 6, 4, 6, 5, 4, 5, 6, 4, 4, 5, 6, 6, 5, 3, 1, 2, 2, 4, 2, 4, 6, 4]","[2, 2, 2, 1, 1, 5, 3, 5, 5, 5, 3, 5, 4, 3, 4, 5, 3, 3, 4, 5, 5, 4, 2, 0, 1, 1, 3, 1, 3, 5, 3]","[3, 3, 3, 2, 2, 5, 4, 5, 5, 5, 4, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 5, 3, 1, 2, 2, 4, 2, 4, 5, 4]",128,31,26,True,-1
T16_D16,126,4.129,"[3, 3, 3, 2, 6, 6, 4, 3, 5, 5, 2, 6, 3, 6, 4, 4, 6, 6, 4, 3, 4, 3, 3, 4, 4, 3, 6, 6, 4, 4, 3]","[2, 2, 2, 1, 5, 5, 3, 2, 4, 4, 1, 5, 2, 5, 3, 3, 5, 5, 3, 2, 3, 2, 2, 3, 3, 2, 5, 5, 3, 3, 2]","[3, 3, 3, 2, 5, 5, 4, 3, 5, 5, 2, 5, 3, 5, 4, 4, 5, 5, 4, 3, 4, 3, 3, 4, 4, 3, 5, 5, 4, 4, 3]",128,31,26,False,116
T16_D16,127,3.9697,"[3, 3, 3, 2, 6, 4, 4, 2, 4, 5, 2, 5, 4, 3, 6, 6, 4, 6, 4, 3, 6, 3, 2, 5, 3, 5, 5, 6, 6, 3, 2, 2, 4]","[2, 2, 2, 1, 5, 3, 3, 1, 3, 4, 1, 4, 3, 2, 5, 5, 3, 5, 3, 2, 5, 2, 1, 4, 2, 4, 4, 5, 5, 2, 1, 1, 3]","[3, 3, 3, 2, 5, 4, 4, 2, 4, 5, 2, 5, 4, 3, 5, 5, 4, 5, 4, 3, 5, 3, 2, 5, 3, 5, 5, 5, 5, 3, 2, 2, 4]",128,33,26,True,-1
T16_D16,128,3.7941,"[3, 3, 3, 3, 3, 3, 3, 4, 2, 5, 2, 3, 4, 6, 5, 3, 4, 3, 2, 4, 6, 4, 4, 4, 4, 4, 6, 6, 4, 3, 3, 6, 2, 5]","[2, 2, 2, 2, 2, 2, 2, 3, 1, 4, 1, 2, 3, 5, 4, 2, 3, 2, 1, 3, 5, 3, 3, 3, 3, 3, 5, 5, 3, 2, 2, 5, 1, 4]","[3, 3, 3, 3, 3, 3, 3, 4, 2, 5, 2, 3, 4, 5, 5, 3, 4, 3, 2, 4, 5, 4, 4, 4, 4, 4, 5, 5, 4, 3, 3, 5, 2, 5]",128,34,26,True,-1
T16_D16,129,3.7941,"[3, 3, 3, 2, 3, 3, 4, 5, 6, 4, 6, 4, 4, 4, 6, 5, 4, 3, 3, 2, 3, 6, 4, 4, 4, 3, 2, 2, 3, 4, 5, 3, 3, 6]","[2, 2, 2, 1, 2, 2, 3, 4, 5, 3, 5, 3, 3, 3, 5, 4, 3, 2, 2, 1, 2, 5, 3, 3, 3, 2, 1, 1, 2, 3, 4, 2, 2, 5]","[3, 3, 3, 2, 3, 3, 4, 5, 5, 4, 5, 4, 4, 4, 5, 5, 4, 3, 3, 2, 3, 5, 4, 4, 4, 3, 2, 2, 3, 4, 5, 3, 3, 5]",128,34,26,True,-1
T16_D16,130,3.7647,"[3, 3, 3, 2, 4, 4, 2, 6, 5, 4, 2, 5, 2, 2, 4, 5, 2, 6, 6, 6, 4, 5, 2, 3, 3, 6, 4, 6, 3, 1, 6, 4, 1, 4]","[2, 2, 2, 1, 3, 3, 1, 5, 4, 3, 1, 4, 1, 1, 3, 4, 1, 5, 5, 5, 3, 4, 1, 2, 2, 5, 3, 5, 2, 0, 5, 3, 0, 3]","[3, 3, 3, 2, 4, 4, 2, 5, 5, 4, 2, 5, 2, 2, 4, 5, 2, 5, 5, 5, 4, 5, 2, 3, 3, 5, 4, 5, 3, 1, 5, 4, 1, 4]",128,34,26,True,-1
T16_D16,131,3.5135,"[4, 6, 2, 5, 2, 4, 6, 4, 3, 3, 6, 4, 2, 4, 5, 3, 6, 4, 3, 3, 2, 3, 3, 5, 4, 2, 2, 2, 4, 1, 1, 3, 1, 5, 6, 4, 3]","[3, 5, 1, 4, 1, 3, 5, 3, 2, 2, 5, 3, 1, 3, 4, 2, 5, 3, 2, 2, 1, 2, 2, 4, 3, 1, 1, 1, 3, 0, 0, 2, 0, 4, 5, 3, 2]","[4, 5, 2, 5, 2, 4, 5, 4, 3, 3, 5, 4, 2, 4, 5, 3, 5, 4, 3, 3, 2, 3, 3, 5, 4, 2, 2, 2, 4, 1, 1, 3, 1, 5, 5, 4, 3]",128,37,26,True,-1
T16_D16,132,4.9615,"[4, 6, 6, 4, 6, 3, 5, 6, 6, 6, 5, 6, 6, 3, 4, 2, 5, 6, 6, 5, 6, 6, 2, 6, 3, 6]","[3, 5, 5, 3, 5, 2, 4, 5, 5, 5, 4, 5, 5, 2, 3, 1, 4, 5, 5, 4, 5, 5, 1, 5, 2, 5]","[4, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 4, 2, 5, 5, 5, 5, 5, 5, 2, 5, 3, 5]",128,26,26,True,-1
T16_D16,133,4.129,"[6, 1, 1, 6, 2, 4, 2, 4, 2, 4, 3, 6, 3, 6, 1, 3, 3, 4, 5, 6, 6, 4, 4, 6, 6, 4, 6, 6, 6, 4, 4]","[5, 0, 0, 5, 1, 3, 1, 3, 1, 3, 2, 5, 2, 5, 0, 2, 2, 3, 4, 5, 5, 3, 3, 5, 5, 3, 5, 5, 5, 3, 3]","[5, 1, 1, 5, 2, 4, 2, 4, 2, 4, 3, 5, 3, 5, 1, 3, 3, 4, 5, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 4, 4]",128,31,26,True,-1
T16_D16,134,4.129,"[3, 4, 4, 2, 6, 5, 4, 5, 4, 4, 6, 1, 5, 1, 6, 6, 2, 2, 5, 4, 5, 4, 2, 4, 6, 3, 6, 6, 3, 4, 6]","[2, 3, 3, 1, 5, 4, 3, 4, 3, 3, 5, 0, 4, 0, 5, 5, 1, 1, 4, 3, 4, 3, 1, 3, 5, 2, 5, 5, 2, 3, 5]","[3, 4, 4, 2, 5, 5, 4, 5, 4, 4, 5, 1, 5, 1, 5, 5, 2, 2, 5, 4, 5, 4, 2, 4, 5, 3, 5, 5, 3, 4, 5]",128,31,26,True,-1
T16_D16,135,3.8,"[4, 1, 4, 4, 2, 5, 4, 5, 2, 6, 6, 4, 2, 6, 6, 4, 5, 1, 1, 4, 4, 1, 3, 3, 6, 6, 4, 4, 4, 6, 3, 5, 1, 1, 6]","[3, 0, 3, 3, 1, 4, 3, 4, 1, 5, 5, 3, 1, 5, 5, 3, 4, 0, 0, 3, 3, 0, 2, 2, 5, 5, 3, 3, 3, 5, 2, 4, 0, 0, 5]","[4, 1, 4, 4, 2, 5, 4, 5, 2, 5, 5, 4, 2, 5, 5, 4, 5, 1, 1, 4, 4, 1, 3, 3, 5, 5, 4, 4, 4, 5, 3, 5, 1, 1, 5]",128,35,26,True,-1
T16_D16,136,3.1,"[4, 5, 4, 3, 2, 2, 4, 1, 3, 3]","[3, 4, 3, 2, 1, 1, 3, 0, 2, 2]","[4, 5, 4, 3, 2, 2, 4, 1, 3, 3]",31,10,26,False,2
T16_D16,137,3.5405,"[3, 6, 3, 2, 4, 3, 2, 4, 2, 4, 2, 3, 3, 3, 1, 2, 5, 6, 1, 6, 3, 4, 2, 4, 1, 6, 6, 5, 6, 2, 1, 3, 6, 4, 2, 6, 5]","[2, 5, 2, 1, 3, 2, 1, 3, 1, 3, 1, 2, 2, 2, 0, 1, 4, 5, 0, 5, 2, 3, 1, 3, 0, 5, 5, 4, 5, 1, 0, 2, 5, 3, 1, 5, 4]","[3, 5, 3, 2, 4, 3, 2, 4, 2, 4, 2, 3, 3, 3, 1, 2, 5, 5, 1, 5, 3, 4, 2, 4, 1, 5, 5, 5, 5, 2, 1, 3, 5, 4, 2, 5, 5]",128,37,26,True,-1
T16_D16,138,3.4211,"[3, 6, 3, 5, 6, 4, 1, 5, 4, 1, 4, 4, 6, 4, 4, 6, 3, 3, 3, 2, 4, 4, 2, 4, 4, 2, 3, 3, 2, 3, 2, 3, 3, 2, 1, 1, 6, 4]","[2, 5, 2, 4, 5, 3, 0, 4, 3, 0, 3, 3, 5, 3, 3, 5, 2, 2, 2, 1, 3, 3, 1, 3, 3, 1, 2, 2, 1, 2, 1, 2, 2, 1, 0, 0, 5, 3]","[3, 5, 3, 5, 5, 4, 1, 5, 4, 1, 4, 4, 5, 4, 4, 5, 3, 3, 3, 2, 4, 4, 2, 4, 4, 2, 3, 3, 2, 3, 2, 3, 3, 2, 1, 1, 5, 4]",128,38,26,True,-1
T16_D16,139,4.2581,"[3, 3, 3, 2, 2, 5, 6, 3, 5, 4, 6, 5, 3, 6, 6, 4, 4, 6, 5, 6, 4, 5, 5, 3, 6, 3, 4, 3, 4, 3, 5]","[2, 2, 2, 1, 1, 4, 5, 2, 4, 3, 5, 4, 2, 5, 5, 3, 3, 5, 4, 5, 3, 4, 4, 2, 5, 2, 3, 2, 3, 2, 4]","[3, 3, 3, 2, 2, 5, 5, 3, 5, 4, 5, 5, 3, 5, 5, 4, 4, 5, 5, 5, 4, 5, 5, 3, 5, 3, 4, 3, 4, 3, 5]",128,31,26,True,-1
T16_D16,140,4.1935,"[3, 3, 3, 2, 6, 6, 6, 3, 4, 4, 2, 6, 5, 6, 4, 2, 2, 4, 6, 2, 4, 3, 6, 3, 5, 4, 4, 6, 6, 6, 4]","[2, 2, 2, 1, 5, 5, 5, 2, 3, 3, 1, 5, 4, 5, 3, 1, 1, 3, 5, 1, 3, 2, 5, 2, 4, 3, 3, 5, 5, 5, 3]","[3, 3, 3, 2, 5, 5, 5, 3, 4, 4, 2, 5, 5, 5, 4, 2, 2, 4, 5, 2, 4, 3, 5, 3, 5, 4, 4, 5, 5, 5, 4]",128,31,26,True,-1
T16_D16,141,3.3077,"[1, 3, 4, 4, 6, 3, 2, 3, 6, 4, 3, 3, 4, 4, 3, 6, 4, 5, 4, 4, 3, 3, 3, 3, 2, 2, 1, 2, 4, 6, 4, 2, 2, 2, 2, 3, 4, 3, 2]","[0, 2, 3, 3, 5, 2, 1, 2, 5, 3, 2, 2, 3, 3, 2, 5, 3, 4, 3, 3, 2, 2, 2, 2, 1, 1, 0, 1, 3, 5, 3, 1, 1, 1, 1, 2, 3, 2, 1]","[1, 3, 4, 4, 5, 3, 2, 3, 5, 4, 3, 3, 4, 4, 3, 5, 4, 5, 4, 4, 3, 3, 3, 3, 2, 2, 1, 2, 4, 5, 4, 2, 2, 2, 2, 3, 4, 3, 2]",128,39,26,True,-1
T16_D16,142,3.6111,"[3, 6, 2, 2, 4, 3, 1, 4, 1, 3, 5, 6, 4, 2, 4, 5, 4, 4, 6, 3, 4, 6, 2, 2, 4, 2, 3, 5, 3, 3, 5, 1, 4, 3, 6, 5]","[2, 5, 1, 1, 3, 2, 0, 3, 0, 2, 4, 5, 3, 1, 3, 4, 3, 3, 5, 2, 3, 5, 1, 1, 3, 1, 2, 4, 2, 2, 4, 0, 3, 2, 5, 4]","[3, 5, 2, 2, 4, 3, 1, 4, 1, 3, 5, 5, 4, 2, 4, 5, 4, 4, 5, 3, 4, 5, 2, 2, 4, 2, 3, 5, 3, 3, 5, 1, 4, 3, 5, 5]",128,36,26,True,-1
T16_D16,143,3.5833,"[3, 6, 3, 4, 6, 2, 4, 1, 6, 4, 5, 2, 5, 6, 4, 5, 4, 3, 1, 4, 6, 4, 4, 2, 4, 1, 2, 2, 2, 4, 4, 4, 3, 3, 2, 4]","[2, 5, 2, 3, 5, 1, 3, 0, 5, 3, 4, 1, 4, 5, 3, 4, 3, 2, 0, 3, 5, 3, 3, 1, 3, 0, 1, 1, 1, 3, 3, 3, 2, 2, 1, 3]","[3, 5, 3, 4, 5, 2, 4, 1, 5, 4, 5, 2, 5, 5, 4, 5, 4, 3, 1, 4, 5, 4, 4, 2, 4, 1, 2, 2, 2, 4, 4, 4, 3, 3, 2, 4]",128,36,26,True,-1
T16_D16,144,3.8,"[1, 3, 3, 6, 2, 6, 6, 6, 4, 4, 3, 3, 1, 4, 2, 2, 2, 4, 5, 5, 6, 2, 4, 4, 3, 3, 6, 4, 5, 3, 2, 4, 6, 3, 6]","[0, 2, 2, 5, 1, 5, 5, 5, 3, 3, 2, 2, 0, 3, 1, 1, 1, 3, 4, 4, 5, 1, 3, 3, 2, 2, 5, 3, 4, 2, 1, 3, 5, 2, 5]","[1, 3, 3, 5, 2, 5, 5, 5, 4, 4, 3, 3, 1, 4, 2, 2, 2, 4, 5, 5, 5, 2, 4, 4, 3, 3, 5, 4, 5, 3, 2, 4, 5, 3, 5]",128,35,26,True,-1
T16_D16,145,3.4211,"[3, 3, 4, 1, 4, 1, 3, 3, 2, 4, 4, 4, 6, 3, 4, 4, 4, 3, 1, 3, 5, 2, 3, 3, 4, 1, 4, 3, 2, 4, 4, 6, 2, 6, 4, 3, 6, 4]","[2, 2, 3, 0, 3, 0, 2, 2, 1, 3, 3, 3, 5, 2, 3, 3, 3, 2, 0, 2, 4, 1, 2, 2, 3, 0, 3, 2, 1, 3, 3, 5, 1, 5, 3, 2, 5, 3]","[3, 3, 4, 1, 4, 1, 3, 3, 2, 4, 4, 4, 5, 3, 4, 4, 4, 3, 1, 3, 5, 2, 3, 3, 4, 1, 4, 3, 2, 4, 4, 5, 2, 5, 4, 3, 5, 4]",128,38,26,True,-1
T16_D16,146,3.8824,"[3, 4, 5, 4, 1, 4, 6, 6, 5, 3, 3, 4, 4, 3, 5, 6, 4, 4, 3, 3, 2, 4, 6, 6, 4, 3, 3, 4, 3, 2, 2, 5, 2, 6]","[2, 3, 4, 3, 0, 3, 5, 5, 4, 2, 2, 3, 3, 2, 4, 5, 3, 3, 2, 2, 1, 3, 5, 5, 3, 2, 2, 3, 2, 1, 1, 4, 1, 5]","[3, 4, 5, 4, 1, 4, 5, 5, 5, 3, 3, 4, 4, 3, 5, 5, 4, 4, 3, 3, 2, 4, 5, 5, 4, 3, 3, 4, 3, 2, 2, 5, 2, 5]",128,34,26,True,-1
T16_D16,147,3.6389,"[3, 4, 4, 2, 3, 3, 4, 4, 5, 2, 4, 5, 2, 1, 3, 3, 4, 4, 4, 3, 4, 2, 3, 6, 6, 3, 4, 4, 3, 4, 4, 6, 6, 1, 4, 4]","[2, 3, 3, 1, 2, 2, 3, 3, 4, 1, 3, 4, 1, 0, 2, 2, 3, 3, 3, 2, 3, 1, 2, 5, 5, 2, 3, 3, 2, 3, 3, 5, 5, 0, 3, 3]","[3, 4, 4, 2, 3, 3, 4, 4, 5, 2, 4, 5, 2, 1, 3, 3, 4, 4, 4, 3, 4, 2, 3, 5, 5, 3, 4, 4, 3, 4, 4, 5, 5, 1, 4, 4]",128,36,26,True,-1
T16_D16,148,3.7647,"[3, 4, 5, 3, 6, 6, 6, 3, 4, 4, 4, 1, 6, 5, 3, 3, 1, 4, 3, 5, 4, 4, 3, 4, 6, 3, 3, 3, 1, 4, 2, 4, 6, 2]","[2, 3, 4, 2, 5, 5, 5, 2, 3, 3, 3, 0, 5, 4, 2, 2, 0, 3, 2, 4, 3, 3, 2, 3, 5, 2, 2, 2, 0, 3, 1, 3, 5, 1]","[3, 4, 5, 3, 5, 5, 5, 3, 4, 4, 4, 1, 5, 5, 3, 3, 1, 4, 3, 5, 4, 4, 3, 4, 5, 3, 3, 3, 1, 4, 2, 4, 5, 2]",128,34,26,True,-1
T16_D16,149,3.7941,"[3, 6, 4, 4, 6, 4, 3, 4, 4, 4, 2, 5, 4, 2, 6, 5, 2, 3, 4, 2, 2, 2, 2, 4, 1, 4, 4, 6, 6, 4, 6, 4, 4, 3]","[2, 5, 3, 3, 5, 3, 2, 3, 3, 3, 1, 4, 3, 1, 5, 4, 1, 2, 3, 1, 1, 1, 1, 3, 0, 3, 3, 5, 5, 3, 5, 3, 3, 2]","[3, 5, 4, 4, 5, 4, 3, 4, 4, 4, 2, 5, 4, 2, 5, 5, 2, 3, 4, 2, 2, 2, 2, 4, 1, 4, 4, 5, 5, 4, 5, 4, 4, 3]",128,34,26,True,-1
T16_D16,150,3.7647,"[3, 3, 5, 4, 3, 4, 4, 6, 2, 2, 4, 3, 3, 6, 4, 3, 6, 4, 6, 2, 2, 1, 6, 4, 3, 4, 6, 2, 2, 4, 4, 5, 3, 5]","[2, 2, 4, 3, 2, 3, 3, 5, 1, 1, 3, 2, 2, 5, 3, 2, 5, 3, 5, 1, 1, 0, 5, 3, 2, 3, 5, 1, 1, 3, 3, 4, 2, 4]","[3, 3, 5, 4, 3, 4, 4, 5, 2, 2, 4, 3, 3, 5, 4, 3, 5, 4, 5, 2, 2, 1, 5, 4, 3, 4, 5, 2, 2, 4, 4, 5, 3, 5]",128,34,26,True,-1
T16_D16,151,4.3,"[3, 6, 3, 3, 3, 3, 4, 6, 5, 4, 6, 6, 5, 6, 5, 6, 6, 5, 3, 4, 3, 5, 4, 2, 4, 3, 5, 4, 5, 2]","[2, 5, 2, 2, 2, 2, 3, 5, 4, 3, 5, 5, 4, 5, 4, 5, 5, 4, 2, 3, 2, 4, 3, 1, 3, 2, 4, 3, 4, 1]","[3, 5, 3, 3, 3, 3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 3, 5, 4, 2, 4, 3, 5, 4, 5, 2]",128,30,26,True,-1
T16_D16,152,3.3077,"[1, 3, 3, 6, 2, 5, 4, 4, 6, 3, 4, 4, 2, 3, 6, 5, 4, 3, 3, 4, 3, 4, 2, 2, 4, 1, 1, 2, 3, 2, 2, 2, 3, 6, 4, 4, 3, 2, 4]","[0, 2, 2, 5, 1, 4, 3, 3, 5, 2, 3, 3, 1, 2, 5, 4, 3, 2, 2, 3, 2, 3, 1, 1, 3, 0, 0, 1, 2, 1, 1, 1, 2, 5, 3, 3, 2, 1, 3]","[1, 3, 3, 5, 2, 5, 4, 4, 5, 3, 4, 4, 2, 3, 5, 5, 4, 3, 3, 4, 3, 4, 2, 2, 4, 1, 1, 2, 3, 2, 2, 2, 3, 5, 4, 4, 3, 2, 4]",128,39,26,True,-1
T16_D16,153,3.4737,"[3, 6, 3, 3, 6, 6, 3, 4, 4, 4, 1, 5, 3, 5, 2, 3, 4, 2, 6, 4, 1, 1, 2, 1, 2, 6, 2, 1, 4, 4, 3, 4, 2, 3, 4, 5, 4, 6]","[2, 5, 2, 2, 5, 5, 2, 3, 3, 3, 0, 4, 2, 4, 1, 2, 3, 1, 5, 3, 0, 0, 1, 0, 1, 5, 1, 0, 3, 3, 2, 3, 1, 2, 3, 4, 3, 5]","[3, 5, 3, 3, 5, 5, 3, 4, 4, 4, 1, 5, 3, 5, 2, 3, 4, 2, 5, 4, 1, 1, 2, 1, 2, 5, 2, 1, 4, 4, 3, 4, 2, 3, 4, 5, 4, 5]",128,38,26,True,-1
T16_D16,154,3.9394,"[4, 1, 1, 6, 3, 1, 3, 6, 4, 5, 3, 2, 6, 2, 6, 4, 4, 6, 6, 5, 3, 5, 6, 4, 2, 3, 5, 3, 5, 6, 2, 4, 4]","[3, 0, 0, 5, 2, 0, 2, 5, 3, 4, 2, 1, 5, 1, 5, 3, 3, 5, 5, 4, 2, 4, 5, 3, 1, 2, 4, 2, 4, 5, 1, 3, 3]","[4, 1, 1, 5, 3, 1, 3, 5, 4, 5, 3, 2, 5, 2, 5, 4, 4, 5, 5, 5, 3, 5, 5, 4, 2, 3, 5, 3, 5, 5, 2, 4, 4]",128,33,26,True,-1
T16_D16,155,3.7429,"[3, 3, 4, 3, 4, 6, 6, 2, 2, 4, 3, 3, 4, 6, 6, 3, 1, 4, 4, 4, 4, 5, 6, 3, 3, 4, 4, 2, 4, 5, 3, 3, 1, 4, 5]","[2, 2, 3, 2, 3, 5, 5, 1, 1, 3, 2, 2, 3, 5, 5, 2, 0, 3, 3, 3, 3, 4, 5, 2, 2, 3, 3, 1, 3, 4, 2, 2, 0, 3, 4]","[3, 3, 4, 3, 4, 5, 5, 2, 2, 4, 3, 3, 4, 5, 5, 3, 1, 4, 4, 4, 4, 5, 5, 3, 3, 4, 4, 2, 4, 5, 3, 3, 1, 4, 5]",128,35,26,True,-1
T16_D16,156,3.1429,"[3, 6, 2, 4, 2, 2, 2, 4, 1, 1, 5, 5, 6, 3, 3, 6, 2, 2, 4, 1, 2, 2, 2, 4, 2, 4, 1, 5, 4, 4, 4, 2, 4, 2, 3, 2, 3, 6, 4, 2, 1, 5]","[2, 5, 1, 3, 1, 1, 1, 3, 0, 0, 4, 4, 5, 2, 2, 5, 1, 1, 3, 0, 1, 1, 1, 3, 1, 3, 0, 4, 3, 3, 3, 1, 3, 1, 2, 1, 2, 5, 3, 1, 0, 4]","[3, 5, 2, 4, 2, 2, 2, 4, 1, 1, 5, 5, 5, 3, 3, 5, 2, 2, 4, 1, 2, 2, 2, 4, 2, 4, 1, 5, 4, 4, 4, 2, 4, 2, 3, 2, 3, 5, 4, 2, 1, 5]",128,42,26,True,-1
T16_D16,157,3.275,"[3, 4, 2, 2, 4, 4, 4, 2, 4, 4, 4, 4, 1, 3, 4, 3, 2, 2, 5, 6, 1, 5, 4, 2, 2, 2, 3, 5, 3, 5, 2, 2, 5, 2, 2, 4, 6, 2, 3, 4]","[2, 3, 1, 1, 3, 3, 3, 1, 3, 3, 3, 3, 0, 2, 3, 2, 1, 1, 4, 5, 0, 4, 3, 1, 1, 1, 2, 4, 2, 4, 1, 1, 4, 1, 1, 3, 5, 1, 2, 3]","[3, 4, 2, 2, 4, 4, 4, 2, 4, 4, 4, 4, 1, 3, 4, 3, 2, 2, 5, 5, 1, 5, 4, 2, 2, 2, 3, 5, 3, 5, 2, 2, 5, 2, 2, 4, 5, 2, 3, 4]",128,40,26,True,-1
T16_D16,158,3.5676,"[1, 3, 3, 6, 2, 6, 3, 2, 4, 4, 3, 6, 5, 5, 4, 2, 2, 4, 3, 6, 2, 2, 6, 4, 5, 2, 3, 3, 4, 5, 2, 3, 4, 2, 2, 3, 6]","[0, 2, 2, 5, 1, 5, 2, 1, 3, 3, 2, 5, 4, 4, 3, 1, 1, 3, 2, 5, 1, 1, 5, 3, 4, 1, 2, 2, 3, 4, 1, 2, 3, 1, 1, 2, 5]","[1, 3, 3, 5, 2, 5, 3, 2, 4, 4, 3, 5, 5, 5, 4, 2, 2, 4, 3, 5, 2, 2, 5, 4, 5, 2, 3, 3, 4, 5, 2, 3, 4, 2, 2, 3, 5]",128,37,26,True,-1
T16_D16,159,3.0476,"[1, 3, 4, 4, 3, 4, 4, 4, 4, 6, 3, 6, 3, 5, 1, 2, 6, 3, 3, 3, 1, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 6, 2, 2, 4, 4, 1, 4]","[0, 2, 3, 3, 2, 3, 3, 3, 3, 5, 2, 5, 2, 4, 0, 1, 5, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 5, 1, 1, 3, 3, 0, 3]","[1, 3, 4, 4, 3, 4, 4, 4, 4, 5, 3, 5, 3, 5, 1, 2, 5, 3, 3, 3, 1, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 5, 2, 2, 4, 4, 1, 4]",128,42,26,True,-1
T16_D16,160,2.7447,"[1, 3, 4, 4, 1, 6, 2, 6, 2, 3, 3, 1, 4, 4, 4, 3, 1, 1, 4, 6, 2, 1, 1, 1, 1, 4, 2, 1, 1, 2, 2, 2, 3, 3, 2, 4, 4, 5, 1, 3, 3, 5, 2, 4, 2, 2, 3]","[0, 2, 3, 3, 0, 5, 1, 5, 1, 2, 2, 0, 3, 3, 3, 2, 0, 0, 3, 5, 1, 0, 0, 0, 0, 3, 1, 0, 0, 1, 1, 1, 2, 2, 1, 3, 3, 4, 0, 2, 2, 4, 1, 3, 1, 1, 2]","[1, 3, 4, 4, 1, 5, 2, 5, 2, 3, 3, 1, 4, 4, 4, 3, 1, 1, 4, 5, 2, 1, 1, 1, 1, 4, 2, 1, 1, 2, 2, 2, 3, 3, 2, 4, 4, 5, 1, 3, 3, 5, 2, 4, 2, 2, 3]",128,47,26,True,-1
