config,group,target_precision,draft_precision,prompt_id,mean_acceptance,acceptance_list,exact_match,n_new_tokens,n_cycles
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,98,2.3704,"[3, 2, 1, 3, 3, 6, 1, 2, 1, 3, 3, 2, 2, 2, 4, 4, 1, 4, 2, 1, 3, 1, 1, 1, 2, 4, 2]",False,64,27
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,99,3.5556,"[3, 3, 5, 2, 1, 4, 4, 4, 4, 2, 6, 4, 4, 5, 4, 4, 4, 1]",True,64,18
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,100,2.4286,"[1, 2, 3, 2, 4, 3, 2, 1, 3, 2, 1, 2, 1, 2, 5, 2, 1, 2, 4, 4, 3, 5, 3, 1, 2, 1, 1, 5]",True,64,28
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,81,3.4737,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 3, 2, 4, 4, 1, 3, 4, 2, 2, 3]",True,64,19
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,82,4.4,"[4, 4, 3, 4, 6, 4, 6, 6, 6, 5, 6, 4, 2, 3, 3]",True,64,15
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,83,4.4,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 2, 6, 4, 3]",True,64,15
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,84,3.4211,"[4, 2, 3, 4, 3, 6, 4, 6, 5, 4, 2, 3, 2, 2, 4, 2, 4, 1, 4]",True,64,19
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,85,2.6667,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2]",True,64,24
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,86,2.8261,"[3, 4, 6, 6, 3, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True,64,23
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 6, 3, 3, 2, 3, 5, 1, 2, 2, 2, 3]",True,64,19
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,88,3.0476,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 4, 5, 4, 3, 3, 4, 3, 1, 2, 3, 5, 3]",True,64,21
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,89,4.3333,"[3, 3, 6, 6, 2, 6, 4, 4, 5, 4, 3, 6, 5, 6, 2]",True,64,15
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True,64,19
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 4, 3]",True,64,21
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,92,2.56,"[3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 1, 3, 2, 4, 4, 1, 2, 1, 3, 1]",True,64,25
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 4, 4, 5, 4, 2, 5]",True,64,16
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True,55,17
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,95,2.6667,"[5, 6, 2, 3, 2, 2, 3, 4, 4, 2, 2, 2, 2, 1, 1, 3, 2, 3, 2, 2, 2, 2, 2, 5]",False,64,24
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True,64,17
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 4, 4, 4, 4, 1, 6]",True,64,18
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,98,2.8696,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 5, 2, 1, 2, 4, 4, 2, 2, 3, 2, 3, 4, 3, 4]",True,64,23
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]",True,64,18
FP02_B2split_draftFP16,rot,FP16_rotated,FP16,100,2.7917,"[3, 1, 2, 2, 4, 3, 3, 4, 2, 2, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 3, 3, 4]",True,64,24
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),81,1.3,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2]",True,64,50
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),82,1.641,"[3, 1, 1, 1, 3, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 2, 3, 1, 1, 2, 2, 5, 1, 1, 3, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 1, 1]",True,64,39
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),83,1.6,"[1, 2, 1, 1, 6, 2, 1, 3, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 1, 3, 2, 1]",True,64,40
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),84,1.6,"[2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 2, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 3, 2, 1, 2, 2, 1, 4]",True,64,40
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),85,1.2308,"[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",True,64,52
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),86,1.2549,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 6, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True,64,51
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),87,1.1852,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True,64,54
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),88,1.2549,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2]",True,64,51
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),89,1.641,"[1, 1, 2, 1, 1, 3, 5, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 6]",True,64,39
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),90,1.4667,"[1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3]",True,64,45
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),91,1.3265,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",True,64,49
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),92,1.2549,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",True,64,51
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),93,1.8857,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 3, 1, 1, 1, 1, 5, 1, 1, 1, 2, 1, 4, 2, 1, 2, 6, 4, 1, 3, 1, 2, 3]",True,64,35
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),94,1.375,"[1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",True,55,40
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),95,1.4222,"[1, 1, 1, 3, 1, 1, 3, 2, 1, 2, 2, 2, 2, 1, 1, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",True,64,45
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),96,1.3617,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 3, 1, 3, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 2, 1]",True,64,47
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),97,1.3913,"[1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 6, 1, 1, 2, 1, 1, 1, 4, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",True,64,46
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),98,1.3469,"[1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3]",True,64,49
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),99,1.5952,"[1, 1, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 4, 1, 4, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 3, 1, 1, 1, 4]",True,64,42
DQ_first_only_W4A4,rot,FP16_rotated,fake_W4A4(first proj only),100,1.1034,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",True,64,58
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),81,1.9394,"[2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",True,64,33
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),82,1.9697,"[2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",True,64,33
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),83,2.2857,"[2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1, 2, 2, 2, 3, 2, 2]",True,64,28
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),84,1.9697,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2]",True,64,33
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),85,1.8824,"[1, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 3, 2]",True,64,34
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),86,1.9118,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2]",True,64,34
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),87,1.8824,"[2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2]",True,64,34
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),88,1.9118,"[1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2]",True,64,34
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),89,2.1333,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 3, 2, 2]",True,64,30
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),90,2.2857,"[2, 2, 2, 3, 4, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 4]",True,64,28
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),91,1.9118,"[1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2]",True,64,34
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),92,1.7297,"[2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1]",True,64,37
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),93,2.0312,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2]",True,64,32
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),94,1.8966,"[2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1]",True,55,29
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),95,1.9394,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 3, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]",True,64,33
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),96,2.0,"[1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",True,64,32
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),97,2.0312,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2]",True,64,32
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),98,1.8824,"[2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 3, 3, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2]",True,64,34
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),99,1.9394,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2]",True,64,33
DQ_recurrent_only_W4A4,rot,FP16_rotated,fake_W4A4(recurrent proj only),100,1.9118,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 3, 1, 3, 2, 1, 2]",True,64,34
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),81,1.3,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2]",True,64,50
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),82,1.3617,"[2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",True,64,47
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),83,1.3913,"[1, 2, 1, 1, 3, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 2, 2, 1, 2, 1]",True,64,46
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),84,1.3333,"[2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1]",True,64,48
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),85,1.2075,"[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",True,64,53
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),86,1.1852,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True,64,54
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),87,1.1852,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True,64,54
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),88,1.2308,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2]",True,64,52
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),89,1.383,"[1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2]",True,64,47
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),90,1.3265,"[1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2]",True,64,49
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),91,1.25,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",True,64,52
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),92,1.2075,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",True,64,53
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),93,1.383,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2]",True,64,47
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),94,1.3095,"[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",True,55,42
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),95,1.3333,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2]",True,64,48
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),96,1.2075,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",True,64,53
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),97,1.2308,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",True,64,52
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),98,1.2264,"[1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",True,64,53
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),99,1.3265,"[1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2]",True,64,49
DQ_both_proj_W4A4,rot,FP16_rotated,fake_W4A4(both projections),100,1.1034,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",True,64,58
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),81,3.1429,"[3, 3, 4, 4, 4, 2, 5, 5, 4, 4, 1, 3, 1, 4, 4, 1, 4, 2, 3, 2, 3]",True,64,21
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),82,4.0,"[4, 5, 2, 4, 6, 2, 6, 6, 6, 2, 5, 6, 3, 2, 3, 2]",True,64,16
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),83,4.125,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 3, 3, 2, 3, 6, 3, 3]",True,64,16
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),84,3.0952,"[4, 2, 3, 4, 1, 2, 4, 4, 2, 6, 4, 4, 3, 3, 2, 2, 4, 2, 4, 1, 4]",True,64,21
