prompt_id,position,target_fp_top1,target_q_top1,target_top1_flip,target_fp_entropy,target_q_entropy,d_entropy,target_fp_margin,target_q_margin,d_logp_fp_draft_proposal,d_overlap_pQqFP_vs_pFPqFP,overlap_pFP_qFP,fkl_pFP_qFP,js_pFP_qFP,overlap_pQ_qFP,fkl_pQ_qFP,js_pQ_qFP,overlap_pFP_qQ,fkl_pFP_qQ,js_pFP_qQ,overlap_pQ_qQ,fkl_pQ_qQ,js_pQ_qQ,position_class
83,53,29892,29892,False,0.00018456521502230316,2.1298890715115704e-05,-0.00016326631885021925,11.09375,13.8125,-2.718735694885254,-1.3828277587890625e-05,0.15038812160491943,1.8944271802902222,0.47003087401390076,0.15037429332733154,1.8946161270141602,0.47011107206344604,0.010263323783874512,4.580536842346191,0.6644896268844604,0.010249435901641846,4.580661296844482,0.6645199060440063,E_within_noise
83,54,4180,4180,False,3.994017242803238e-05,0.00036852984339930117,0.00032858966733329,13.0,10.40625,-2.8967358957743272e-05,2.8967857360839844e-05,0.9760106205940247,0.024269001558423042,0.008382166735827923,0.9760395884513855,0.024195395410060883,0.008354240097105503,0.004922211170196533,5.3145036697387695,0.6776018142700195,0.0049512386322021484,5.314297199249268,0.6775726079940796,E_within_noise
83,55,29892,29892,False,7.705124858148338e-07,7.737689315945318e-07,3.2564457796979696e-09,17.0,17.6484375,0.0,0.0,1.0,3.892535715976919e-08,3.3905429575042945e-09,1.0,6.282077436026157e-08,4.305631406964494e-09,0.0008474588394165039,7.073353290557861,0.6897262334823608,0.0008474588394165039,7.073353290557861,0.6897262334823608,E_within_noise
83,56,322,322,False,3.155155923195707e-07,2.0529179778350226e-07,-1.1022379453606845e-07,17.90625,18.578125,0.0,0.0,1.0,1.5646268280988807e-08,2.105882579428453e-09,1.0,2.8783975203339196e-09,7.68892838287627e-10,0.0030597448348999023,5.7894182205200195,0.6827578544616699,0.0030597448348999023,5.7894182205200195,0.6827577948570251,E_within_noise
83,57,1404,1404,False,0.00011008766887243837,0.00011357801122358069,3.490342351142317e-06,11.84375,12.015625,-1.1920838005607948e-07,1.7881393432617188e-07,0.9999829530715942,1.1764409464376513e-05,3.816514436039142e-06,0.9999831318855286,1.0147332432097755e-05,3.2157788609765703e-06,0.038400232791900635,3.259824275970459,0.6109858751296997,0.03840041160583496,3.2598228454589844,0.6109851598739624,E_within_noise
83,58,7271,7271,False,0.0005477353115566075,0.001715024933218956,0.0011672896798700094,9.90625,8.640625,-0.0001274202368222177,0.00012743473052978516,0.9996548891067505,0.00024320013471879065,7.671656203456223e-05,0.9997823238372803,8.123982115648687e-05,2.3576274543302134e-05,0.0008881688117980957,7.082679271697998,0.6896716952323914,0.0010155439376831055,7.081575870513916,0.6895588636398315,E_within_noise
83,59,13,13,False,0.00040430985973216593,0.0001683227310422808,-0.00023598712868988514,10.234375,11.265625,2.2410793462768197e-05,-2.2470951080322266e-05,0.9892131686210632,0.01064031571149826,0.0036573768593370914,0.9891906976699829,0.010780803859233856,0.003719785949215293,0.004658222198486328,5.376529693603516,0.6783390045166016,0.004635810852050781,5.37671422958374,0.6783711910247803,E_within_noise
83,60,13,13,False,1.2969589135991555e-07,7.680698104195471e-07,6.383739332704863e-07,20.1796875,17.828125,0.0,0.0,0.9999992251396179,7.044421295177017e-07,2.672891810107103e-07,0.9999992251396179,7.612567287651473e-07,2.511698085072567e-07,0.5491601228713989,0.5993641018867493,0.18952977657318115,0.5491601228713989,0.5993637442588806,0.18952959775924683,E_within_noise
83,61,2687,2687,False,0.00022396320127882063,0.0013788497308269143,0.0011548865586519241,11.171875,9.171875,-0.00011061814439017326,8.58306884765625e-05,0.9989148378372192,0.0010409485548734665,0.00036061176797375083,0.9990006685256958,0.000956886273343116,0.00032413029111921787,0.0017158985137939453,6.377878665924072,0.6868215799331665,0.0018265247344970703,6.376672267913818,0.6865699887275696,E_within_noise
83,62,29889,29889,False,1.5407755427077063e-06,5.0456783355912194e-05,4.8916008381638676e-05,16.4921875,12.703125,-3.457063030509744e-06,-3.3974647521972656e-06,0.9999998807907104,-4.112428442226701e-08,1.1663130905503749e-08,0.9999964833259583,1.3967503946332727e-05,1.147311195381917e-06,0.0711413025856018,2.6430838108062744,0.5623233318328857,0.071144700050354,2.643045425415039,0.5623090267181396,E_within_noise
83,63,12037,5169,True,0.6319873929023743,0.6135300397872925,-0.018457353115081787,0.9218749403953552,1.703125,1.2604751586914062,0.16562360525131226,0.08224880695343018,2.9818103313446045,0.5528519749641418,0.24787241220474243,1.4902429580688477,0.38924241065979004,0.00026345252990722656,10.424086570739746,0.6925519704818726,0.0005515217781066895,9.512253761291504,0.6919939517974854,D_incidental_rank_flip
84,0,29871,29871,False,7.455949344148394e-06,1.4012599422130734e-05,6.55665007798234e-06,14.640625,13.984375,-3.576276412786683e-07,3.5762786865234375e-07,0.9999805092811584,1.7859518266050145e-05,5.980140940664569e-06,0.9999808669090271,1.661115493334364e-05,5.430559212982189e-06,0.15042799711227417,1.8942691087722778,0.4700626730918884,0.15042835474014282,1.894264578819275,0.4700607657432556,E_within_noise
84,1,3323,3323,False,0.05271535366773605,0.01015009917318821,-0.04256525635719299,4.96875,7.34375,0.007030982989817858,-0.007106661796569824,0.983862578868866,0.01388547383248806,0.0046662623062729836,0.9767559170722961,0.02333046868443489,0.007940661162137985,0.002812623977661133,6.187553882598877,0.6845535039901733,0.002462923526763916,6.210685729980469,0.685291051864624,E_within_noise
84,2,622,622,False,3.5638673580251634e-05,0.00011420460941735655,7.856593583710492e-05,13.125,11.75,-6.318056875898037e-06,6.318092346191406e-06,0.9981523156166077,0.001835832023061812,0.0006369173643179238,0.9981586337089539,0.0018171226838603616,0.0006295423954725266,3.8743019104003906e-05,10.226277351379395,0.6929401159286499,4.291534423828125e-05,10.22620964050293,0.6929363012313843,E_within_noise
84,3,29901,29901,False,0.0021277805790305138,6.23257365077734e-05,-0.0020654548425227404,8.6875,13.140625,0.00020811689319089055,0.0001895427703857422,0.9997915029525757,0.0006929857772774994,7.172572077251971e-05,0.9999810457229614,1.866357160906773e-05,6.2186554714571685e-06,0.05506622791290283,2.8998517990112305,0.5850648880004883,0.0550076961517334,2.900322914123535,0.5851274728775024,E_within_noise
84,4,3650,3650,False,1.0179187059402466,0.9602833390235901,-0.057635366916656494,2.6875,2.53125,0.8714084625244141,-0.004632830619812012,0.08026629686355591,3.2801342010498047,0.5663291215896606,0.0756334662437439,3.363053321838379,0.578446626663208,0.01136314868927002,9.352992057800293,0.6770080327987671,0.020850837230682373,9.35937786102295,0.672857403755188,E_within_noise
84,5,262,262,False,0.0018606407102197409,0.0006927633075974882,-0.0011678773444145918,8.546875,9.703125,0.000131113309180364,-0.00013107061386108398,0.9803890585899353,0.018941793590784073,0.006457882467657328,0.9802579879760742,0.0195775106549263,0.006730167660862207,2.8252601623535156e-05,10.654415130615234,0.6929978132247925,3.0159950256347656e-05,10.655355453491211,0.6929946541786194,E_within_noise
84,6,502,8680,True,1.0705267190933228,1.3557816743850708,0.28525495529174805,0.9375,0.75,-1.00315523147583,-0.07566535472869873,0.6538580656051636,0.4578094184398651,0.11719267070293427,0.5781927108764648,0.5742121934890747,0.13619685173034668,0.01335054636001587,5.352250576019287,0.6652840971946716,0.009341597557067871,6.53996467590332,0.6726479530334473,acceptance_decrease
84,7,408,408,False,0.027196533977985382,0.011662865988910198,-0.015533667989075184,6.6875,6.671875,-4.607515811920166,-0.0018553733825683594,0.3893251419067383,0.9313825368881226,0.27504289150238037,0.3874697685241699,0.9451156258583069,0.2807273268699646,0.018727123737335205,4.143658638000488,0.6458318829536438,0.016871750354766846,4.16163969039917,0.6509292125701904,E_within_noise
84,8,263,263,False,0.0002584989706519991,0.0014040725072845817,0.001145573565736413,10.890625,9.25,-0.00010859147005248815,-6.079673767089844e-06,0.9871629476547241,0.01280447468161583,0.004412847571074963,0.987156867980957,0.013373173773288727,0.004469642415642738,0.019148290157318115,3.9564170837402344,0.6455819606781006,0.019256949424743652,3.955627918243408,0.6454006433486938,E_within_noise
84,9,2088,17838,True,0.6355844140052795,0.6938658952713013,0.05828148126602173,0.9375,0.15625,0.6565287709236145,0.24880659580230713,0.7193810343742371,0.18206484615802765,0.04731762409210205,0.9681876301765442,0.030859779566526413,0.010464699007570744,0.0019599199295043945,6.773824214935303,0.6875478029251099,0.0015030503273010254,7.023344993591309,0.6883305311203003,D_incidental_rank_flip
84,10,342,342,False,9.588718057784718e-06,3.551142799551599e-05,2.5922709028236568e-05,14.46875,13.53125,-1.668927779974183e-06,1.6093254089355469e-06,0.29543495178222656,1.2193022966384888,0.34537234902381897,0.2954365611076355,1.2192845344543457,0.34536468982696533,7.748603820800781e-06,11.882331848144531,0.6931016445159912,9.417533874511719e-06,11.882306098937988,0.6930984258651733,E_within_noise
84,11,5013,5013,False,0.0013728755293413997,0.003931015729904175,0.0025581400841474533,9.234375,7.796875,-0.0003072343533858657,0.0003071427345275879,0.9885382056236267,0.011041843332350254,0.003770329523831606,0.9888453483581543,0.00994936004281044,0.003326942678540945,0.008656799793243408,4.763561248779297,0.6683712005615234,0.008964002132415771,4.761853218078613,0.6681896448135376,E_within_noise
84,12,5790,5790,False,1.1055899449274875e-05,5.19648256158689e-06,-5.859416887687985e-06,14.40625,15.734375,1.17578125,1.1920928955078125e-07,0.004676878452301025,5.365034103393555,0.6782560348510742,0.004676997661590576,5.365034580230713,0.6782559156417847,1.0073184967041016e-05,11.57512378692627,0.693087100982666,9.655952453613281e-06,11.575127601623535,0.6930869817733765,E_within_noise
84,13,322,29991,True,0.8164307475090027,0.8122525215148926,-0.004178225994110107,0.7656249403953552,0.03125,0.45053690671920776,0.17355334758758545,0.30532580614089966,7.500161647796631,0.33749860525131226,0.4788791537284851,3.6589748859405518,0.2265729308128357,0.07002699375152588,5.122891902923584,0.5952572822570801,0.06530475616455078,3.6795668601989746,0.5853933095932007,D_incidental_rank_flip
84,14,8561,26849,True,1.17695152759552,1.5877375602722168,0.4107860326766968,0.171875,0.046875,-0.18826031684875488,0.06171870231628418,0.2863048315048218,1.434693455696106,0.35098493099212646,0.34802353382110596,1.1574082374572754,0.3036312460899353,0.004835546016693115,9.16925048828125,0.6853731870651245,0.006822347640991211,9.000286102294922,0.6825402975082397,D_incidental_rank_flip
84,15,263,263,False,0.00637437030673027,0.016250213608145714,0.009875843301415443,7.1875,7.640625,-0.0009347549639642239,0.00017631053924560547,0.8909229636192322,0.11178535968065262,0.0376727432012558,0.8910992741584778,0.11411415785551071,0.038040220737457275,0.026032686233520508,3.6733036041259766,0.6327394247055054,0.02687990665435791,3.6670751571655273,0.6312490701675415,E_within_noise
84,16,360,360,False,0.3114767074584961,0.011993259191513062,-0.29948344826698303,3.328125,7.546875,-4.157431125640869,-0.059402287006378174,0.2115897536277771,1.5862432718276978,0.3761608600616455,0.15218746662139893,1.8796578645706177,0.46519672870635986,0.023216962814331055,3.8917460441589355,0.6402062773704529,0.019686579704284668,3.976087808609009,0.6454178094863892,acceptance_decrease
84,17,17678,17678,False,0.005379931069910526,0.0018389917677268386,-0.003540939185768366,7.890625,8.671875,0.00039204966742545366,-0.00039201974868774414,0.8436957597732544,0.16821075975894928,0.05670730397105217,0.8433037400245667,0.1698755919933319,0.05739762261509895,0.0005291104316711426,8.974772453308105,0.6919587850570679,0.00030934810638427734,8.978302001953125,0.6922012567520142,E_within_noise
84,18,29991,29991,False,0.0005672605475410819,0.0016323364106938243,0.0010650758631527424,10.1875,8.9375,-0.00010823093907674775,0.00010818243026733398,0.9922849535942078,0.007512824144214392,0.002574424259364605,0.9923931360244751,0.007068010047078133,0.002388698048889637,0.05005365610122681,2.99505352973938,0.5924161076545715,0.05016183853149414,2.993943452835083,0.5920256972312927,E_within_noise
84,19,13,13,False,0.378689706325531,0.16129224002361298,-0.21739746630191803,1.9374998807907104,3.234375,0.09595992416143417,0.0880308747291565,0.8879222869873047,0.17255765199661255,0.02756417728960514,0.9759531617164612,0.014429045841097832,0.0029896069318056107,0.1162155270576477,2.1542420387268066,0.5068015456199646,0.11621308326721191,2.1842141151428223,0.508881688117981,A_or_C_alignment(needs quality cross-check)
84,20,13,13,False,8.686880028108135e-05,1.628457903279923e-05,-7.058422488626093e-05,11.984375,14.8828125,5.602815690508578e-06,4.172325134277344e-07,0.9999883770942688,3.2981770345941186e-05,5.874067937838845e-06,0.9999887943267822,1.0306205695087556e-05,3.6394676499185152e-06,0.06183964014053345,2.7832682132720947,0.5752296447753906,0.061833977699279785,2.7833025455474854,0.5752389430999756,E_within_noise
84,21,29928,29928,False,0.00031264120480045676,0.0005657200235873461,0.0002530788187868893,11.546875,11.1171875,-1.87152654689271e-05,1.7881393432617188e-05,0.9957165718078613,0.004184959921985865,0.001437255647033453,0.995734453201294,0.004156855400651693,0.0014274672139436007,0.0005450248718261719,7.555856227874756,0.6908478736877441,0.0005637407302856445,7.555609226226807,0.6907948851585388,E_within_noise
84,22,799,799,False,6.967732133489335e-06,3.8505248085130006e-05,3.153751458739862e-05,14.90625,12.875,-2.264973090859712e-06,2.2649765014648438e-06,0.9993187189102173,0.0006738619995303452,0.00023705264902673662,0.9993209838867188,0.0006646470283158123,0.00023320257605519146,8.982419967651367e-05,9.322297096252441,0.6926841735839844,9.208917617797852e-05,9.322263717651367,0.6926784515380859,E_within_noise
84,23,518,518,False,0.00535065121948719,0.05589478090405464,0.0505441278219223,7.828125,4.734375,-0.008668817579746246,0.0002614259719848633,0.960961639881134,0.03999030962586403,0.013541397638618946,0.9612230658531189,0.08254797011613846,0.015968266874551773,0.01137852668762207,4.492119312286377,0.6619705557823181,0.011696457862854004,4.487072944641113,0.6613354682922363,E_within_noise
84,24,27034,27034,False,0.23051118850708008,0.2095063030719757,-0.02100488543510437,2.859375,3.34375,0.014496322721242905,-0.014369189739227295,0.43051040172576904,0.7882963418960571,0.22655385732650757,0.41614121198654175,0.8253095149993896,0.2370874434709549,0.0008592009544372559,9.370635986328125,0.6912829279899597,0.0015902519226074219,9.412954330444336,0.6902134418487549,acceptance_decrease
84,25,355,355,False,6.351677438942716e-05,0.00020949507597833872,0.00014597829431295395,13.046875,11.84375,-0.5468864440917969,5.781650543212891e-06,0.07465887069702148,2.5947718620300293,0.5575896501541138,0.0746646523475647,2.5947365760803223,0.5575805902481079,5.233287811279297e-05,9.945985794067383,0.6928778290748596,6.264448165893555e-05,9.945853233337402,0.6928638219833374,E_within_noise
84,26,29915,29915,False,0.0010845257202163339,0.00021882037981413305,-0.0008657053112983704,9.375,11.265625,8.379920473089442e-05,-8.374452590942383e-05,0.9982013702392578,0.001532893511466682,0.0005077887326478958,0.9981176257133484,0.0018240943318232894,0.000625859247520566,0.010080993175506592,4.601700782775879,0.6649558544158936,0.010045886039733887,4.6020941734313965,0.6649900078773499,E_within_noise
84,27,29879,29879,False,1.8602056570671266e-06,3.755961370188743e-05,3.569940963643603e-05,16.7890625,13.6328125,-2.026555648626527e-06,-1.1324882507324219e-06,0.999999463558197,4.0821137758939585e-07,1.5528209473814059e-07,0.9999983310699463,2.8450019726733444e-06,3.901650700299797e-07,0.0008851289749145508,7.029718399047852,0.689592719078064,0.0008871555328369141,7.029687404632568,0.689584493637085,E_within_noise
84,28,4408,4408,False,0.0003891402157023549,0.0012019306886941195,0.0008127904729917645,10.46875,10.703125,-6.472643872257322e-05,4.678964614868164e-05,0.9971745014190674,0.002686557825654745,0.0009154875879175961,0.9972212910652161,0.0026230730582028627,0.0008865328854881227,0.0004056096076965332,7.89279317855835,0.691413164138794,0.0004578232765197754,7.892165660858154,0.6913425922393799,E_within_noise
84,29,1402,1402,False,0.0003329184546601027,0.013950785622000694,0.013617867603898048,11.515625,7.171875,-0.0016065632225945592,-0.001603841781616211,0.9999919533729553,6.161902092571836e-06,1.082503558791359e-06,0.9983881115913391,0.009919775649905205,0.0005355640314519405,0.0004553794860839844,7.751163005828857,0.691204845905304,0.0015745759010314941,7.737157821655273,0.690027117729187,E_within_noise
84,30,13,13,False,0.0001761574239935726,0.002231922233477235,0.0020557648967951536,11.171875,8.359375,-0.00022241660917643458,-0.00022232532501220703,0.999998152256012,3.993482096120715e-07,6.637162641709438e-08,0.9997758269309998,0.00047550018643960357,6.15792814642191e-05,0.04687607288360596,3.0603950023651123,0.5974043607711792,0.047098398208618164,3.0585124492645264,0.5968076586723328,E_within_noise
84,31,13,13,False,4.12181407227763e-06,0.00012230889115016907,0.00011818707571364939,16.8046875,12.421875,-7.271738468261901e-06,-7.212162017822266e-06,0.9999998807907104,7.750029595854357e-08,4.6993761770863784e-08,0.9999926686286926,2.7438120014267042e-05,2.3110612801247044e-06,0.31553441286087036,1.1534866094589233,0.33077573776245117,0.3155416250228882,1.1534305810928345,0.33075281977653503,E_within_noise
84,32,29902,29902,False,0.0036820273380726576,0.004618017002940178,0.0009359896648675203,8.578125,8.296875,-9.962002513930202e-05,9.334087371826172e-05,0.8816567063331604,0.12412414699792862,0.042027536779642105,0.8817500472068787,0.1240939274430275,0.04204345867037773,0.00039649009704589844,8.80701732635498,0.692103922367096,0.0003923773765563965,8.806164741516113,0.6920353770256042,E_within_noise
84,33,4966,4966,False,0.004566385876387358,0.0026833200827240944,-0.0018830657936632633,7.890625,8.65625,0.00022808241192251444,-0.00022804737091064453,0.9943418502807617,0.004780155140906572,0.0015968792140483856,0.9941138029098511,0.005440709181129932,0.0018534448463469744,0.0006932616233825684,8.462484359741211,0.6917253732681274,0.0004184246063232422,8.464679718017578,0.691887617111206,E_within_noise
84,34,445,445,False,0.0002865759888663888,0.0004893181030638516,0.0002027421141974628,10.625,10.046875,-1.9430448446655646e-05,1.9431114196777344e-05,0.7874202728271484,0.23877225816249847,0.07990427315235138,0.7874397039413452,0.2385997325181961,0.07982595264911652,0.0003718733787536621,7.964615345001221,0.6915090084075928,0.00039136409759521484,7.964357852935791,0.6914576292037964,E_within_noise
84,35,4876,4876,False,0.02065311372280121,0.09149564802646637,0.07084253430366516,5.859375,4.09375,-0.014499299228191376,0.014017641544342041,0.8368149399757385,0.1665329933166504,0.05491810292005539,0.8508325815200806,0.12423791736364365,0.038760241121053696,0.006993472576141357,5.077746868133545,0.6733343601226807,0.007524251937866211,5.037652015686035,0.672326922416687,B_distribution_flattening
84,36,14061,14061,False,0.003083613235503435,0.02275664731860161,0.01967303454875946,8.109375,5.921875,-0.0027472670190036297,-0.0017786622047424316,0.9994276165962219,0.00039262723294086754,0.00013096303155180067,0.9976489543914795,0.0026298232842236757,0.0004837919841520488,0.0012583136558532715,6.976554870605469,0.6890437602996826,0.00218808650970459,6.957502365112305,0.6879266500473022,E_within_noise
84,37,366,366,False,4.903429726255126e-06,1.4764464140171185e-05,9.861034413916059e-06,15.421875,14.265625,-7.152552825573366e-07,-6.556510925292969e-07,0.9999998211860657,2.317472649338015e-07,3.129730785644824e-08,0.9999991655349731,1.3629264685732778e-06,1.962048088444135e-07,0.03153872489929199,3.4565415382385254,0.6226232051849365,0.03153938055038452,3.456533193588257,0.6226204633712769,E_within_noise
84,38,1532,1532,False,0.10730081051588058,0.012229828163981438,-0.095070980489254,3.78125,6.453125,0.02096577174961567,0.004911303520202637,0.9871252179145813,0.006513567641377449,0.0013983390526846051,0.9920365214347839,0.00515716290101409,0.0015926179476082325,0.011271357536315918,6.354394435882568,0.6776300668716431,0.0031095147132873535,6.48823881149292,0.6851661205291748,E_within_noise
84,39,29889,29889,False,0.05332115665078163,0.014680213294923306,-0.03864094242453575,4.65625,6.5,0.007593882270157337,-0.007907211780548096,0.7342799305915833,0.27759870886802673,0.08827603608369827,0.7263727188110352,0.31332308053970337,0.10220589488744736,0.002161681652069092,6.821747779846191,0.6872838735580444,0.002522587776184082,6.860768795013428,0.6875556707382202,E_within_noise
84,40,306,306,False,0.10348628461360931,0.012532706372439861,-0.09095358103513718,3.859375,6.75,0.019637933000922203,-0.01940995454788208,0.9060230851173401,0.07266843318939209,0.023341858759522438,0.886613130569458,0.11473309248685837,0.03846993297338486,0.0025173425674438477,6.726487159729004,0.6862596273422241,0.0025615692138671875,6.819159984588623,0.68765789270401,acceptance_decrease
84,41,2274,29915,True,1.0652097463607788,0.9951623678207397,-0.07004737854003906,0.8906249403953552,1.046875,1.0371696949005127,0.3687419891357422,0.4218713045120239,0.8636232614517212,0.19483116269111633,0.7906132936477661,0.5038252472877502,0.09726451337337494,0.002324402332305908,8.320408821105957,0.688997745513916,0.002367854118347168,8.657645225524902,0.6888114213943481,D_incidental_rank_flip
84,42,393,393,False,0.18670307099819183,0.03386572003364563,-0.1528373509645462,3.046875,5.296875,0.04139408469200134,-0.03429192304611206,0.9189092516899109,0.08339476585388184,0.0283966027200222,0.8846173286437988,0.11138144135475159,0.03692232444882393,0.0019815564155578613,7.537683010101318,0.6879726648330688,0.0019888877868652344,7.737656593322754,0.6893632411956787,acceptance_decrease
84,43,970,970,False,0.3786008059978485,0.8994560837745667,0.5208553075790405,2.0,0.0625,1.3595349788665771,0.36083370447158813,0.1194579005241394,7.398721694946289,0.5140560865402222,0.48029160499572754,3.818103075027466,0.24786072969436646,0.01641899347305298,8.108877182006836,0.6673716306686401,0.03040909767150879,5.783708572387695,0.6341509222984314,B_distribution_flattening
84,44,13590,13590,False,4.9662245146464556e-05,0.00034923467319458723,0.00029957242077216506,13.25,11.53125,-2.360308099014219e-05,1.8596649169921875e-05,0.9995472431182861,0.0004449413681868464,0.00015360605902969837,0.999565839767456,0.00041322031756863,0.0001412739511579275,0.015309751033782959,4.179447174072266,0.6534379720687866,0.015333294868469238,4.179235935211182,0.6533815860748291,E_within_noise
84,45,338,508,True,0.2207757532596588,0.7091829180717468,0.488407164812088,4.28125,0.7031249403953552,-1.077500343322754,-0.2748348116874695,0.7033220529556274,0.35022228956222534,0.10651222616434097,0.42848724126815796,1.0599285364151,0.22605738043785095,0.0069792866706848145,5.77182149887085,0.6773465871810913,0.007124364376068115,5.316226482391357,0.674591600894928,acceptance_decrease
84,46,451,451,False,0.0036174478009343147,0.0035020504146814346,-0.0001153973862528801,8.546875,9.6171875,4.623798304237425e-05,-4.607439041137695e-05,0.5872451663017273,0.5307818651199341,0.16947601735591888,0.5871990919113159,0.5310297012329102,0.16957205533981323,0.001630246639251709,6.659238815307617,0.6878327131271362,0.0015839338302612305,6.6593756675720215,0.6877566576004028,E_within_noise
84,47,596,596,False,0.10161656886339188,0.03320125862956047,-0.0684153139591217,4.109375,5.921875,0.9828329086303711,0.0010835528373718262,0.2663866877555847,1.3311619758605957,0.36429136991500854,0.26747024059295654,1.3074287176132202,0.3596641421318054,0.016521692276000977,4.211215496063232,0.6515917778015137,0.016613364219665527,4.17238712310791,0.6517394781112671,E_within_noise
84,48,18002,19624,True,0.8162940740585327,1.2571684122085571,0.4408743381500244,1.34375,1.140625,0.2957587242126465,0.012010276317596436,0.06463819742202759,6.888930797576904,0.5901058912277222,0.07664847373962402,3.8099520206451416,0.552144467830658,0.0028450489044189453,7.6786627769470215,0.6869722604751587,0.004924178123474121,6.967718601226807,0.6829708814620972,D_incidental_rank_flip
84,49,310,310,False,6.29232033588778e-07,4.188651291769929e-05,4.1257280827267095e-05,17.984375,13.546875,-2.622600959512056e-06,1.1920928955078125e-06,0.9930647015571594,0.006948190741240978,0.00241334130987525,0.9930658936500549,0.0069453418254852295,0.002411315217614174,0.0006093978881835938,7.402554035186768,0.690585732460022,0.0006120800971984863,7.4025187492370605,0.6905777454376221,E_within_noise
84,50,23429,23429,False,4.823270865017548e-05,0.00024210244009736925,0.00019386972417123616,13.546875,11.078125,-1.5735451597720385e-05,1.5854835510253906e-05,0.906524658203125,0.09811365604400635,0.03353108465671539,0.9065405130386353,0.09801722317934036,0.033488668501377106,0.010383546352386475,4.567809581756592,0.6642090082168579,0.010399281978607178,4.56759786605835,0.6641393899917603,E_within_noise
84,51,29892,29892,False,0.00020866947306785733,0.0013196133077144623,0.0011109438491985202,11.03125,9.765625,-0.00010263218428008258,3.7550926208496094e-05,0.9999167323112488,5.927796519245021e-05,1.9196759240003303e-05,0.9999542832374573,6.226186087587848e-05,1.4160321370582096e-05,0.0060977935791015625,5.1024250984191895,0.6745400428771973,0.0062004923820495605,5.101637363433838,0.674400806427002,E_within_noise
84,52,541,541,False,0.009503040462732315,0.6916412115097046,0.6821381449699402,6.90625,1.203125,-0.30174174904823303,-0.2332325577735901,0.9864575266838074,0.010947436094284058,0.0035499827936291695,0.7532249689102173,0.6053255796432495,0.07693633437156677,0.020139873027801514,3.9545397758483887,0.643403947353363,0.04696834087371826,3.3014066219329834,0.6027954816818237,acceptance_decrease
84,53,306,306,False,0.0007235072553157806,0.0007279904093593359,4.48315404355526e-06,11.6171875,10.328125,-4.17209230363369e-06,1.0132789611816406e-05,0.9798445105552673,0.020253466442227364,0.006992266979068518,0.9798546433448792,0.020193682983517647,0.006967653054744005,0.0026623010635375977,5.948535919189453,0.6839432120323181,0.0026665925979614258,5.948540210723877,0.6839565634727478,E_within_noise
84,54,864,864,False,1.7604568004608154,1.8670754432678223,0.10661864280700684,0.6562500596046448,0.8906250596046448,-1.5650818347930908,-0.058770596981048584,0.438975989818573,0.9273775219917297,0.21552784740924835,0.3802053928375244,1.145508050918579,0.2608966827392578,0.014829158782958984,6.261372089385986,0.6687707901000977,0.014260947704315186,6.72451114654541,0.6684948205947876,acceptance_decrease
84,55,304,304,False,0.0004823276831302792,3.087960067205131e-05,-0.00045144808245822787,10.046875,13.8828125,4.160309617873281e-05,-4.225969314575195e-05,0.9993546605110168,0.0005256955046206713,0.0001715056278044358,0.9993124008178711,0.0006831011269241571,0.00023560413683298975,0.005622208118438721,5.188350677490234,0.6757664680480957,0.005580604076385498,5.1887688636779785,0.6758681535720825,E_within_noise
84,56,20408,20408,False,1.2792381048202515,2.257546901702881,0.9783087968826294,0.359375,0.7890625,-1.364957571029663,-0.2630327343940735,0.5234948396682739,0.6880647540092468,0.1428433656692505,0.26046210527420044,1.7829957008361816,0.3310193419456482,0.007427334785461426,6.329033374786377,0.6797685623168945,0.010901868343353271,6.432582378387451,0.67352694272995,acceptance_decrease
84,57,1943,1943,False,9.002675506053492e-05,9.632566798245534e-05,6.298912921920419e-06,12.171875,12.203125,-2.3841721485950984e-07,2.980232238769531e-07,0.9265592098236084,0.07622437179088593,0.02613232657313347,0.9265595078468323,0.07622195035219193,0.026131194084882736,2.6464462280273438e-05,10.826053619384766,0.6930204629898071,2.676248550415039e-05,10.826048851013184,0.6930190920829773,E_within_noise
84,58,366,366,False,2.7847775072586956e-06,5.642524229187984e-06,2.8577467219292885e-06,15.703125,15.15625,-2.3841852225814364e-07,-5.960464477539063e-08,0.9999997019767761,4.929973442813207e-07,1.274345606816496e-07,0.9999996423721313,9.408385039932909e-07,1.725506990624126e-07,0.08551919460296631,2.459010362625122,0.543461799621582,0.08551937341690063,2.459007978439331,0.5434609651565552,E_within_noise
84,59,304,304,False,2.4453827791148797e-05,3.380805719643831e-05,9.354229405289516e-06,14.125,13.71875,-7.152544867494726e-07,-5.960464477539063e-08,0.9877421855926514,0.012321807444095612,0.0042634084820747375,0.9877421259880066,0.012326803989708424,0.004265596158802509,0.007663428783416748,4.871471405029297,0.6706324815750122,0.007664144039154053,4.871464729309082,0.6706310510635376,E_within_noise
84,60,2050,2050,False,0.3352685570716858,0.6420350670814514,0.3067665100097656,3.15625,2.28125,-0.10825891047716141,0.12857353687286377,0.5458505153656006,0.6036786437034607,0.18165144324302673,0.6744240522384644,0.27470701932907104,0.07775241136550903,0.004706084728240967,6.5660834312438965,0.6824040412902832,0.006296217441558838,6.326164245605469,0.679715633392334,B_distribution_flattening
