target,prompt_idx,round,fp_accept,q_accept,accept_delta,recheck_accept,recheck_accept_delta,recheck_top1_same_fp,accept_delta_vs_recheck,fp_q_top1_same,q_top1_in_tree,fp_top1_in_tree,entropy_delta,margin_delta,top1_prob_delta,kl_fp_q,tv,tree_mass_fp,tree_mass_q,tree_mass_delta,ce_delta,category
W8A8,10,13,1,1,0,1,0,True,0,True,True,True,0.0001,-0.0625,-0.0,0.0,0.0,0.9997,0.9997,-0.0,0.0026,UNCHANGED
W8A8,10,14,1,0,-1,1,0,True,-1,False,False,True,0.0264,-0.2656,-0.0598,0.0186,0.0745,0.2634,0.1974,-0.0661,0.0026,STRICTER_ALIGNMENT_LOSS
W8A8,10,15,2,2,0,2,0,True,0,True,True,True,-0.0029,0.0156,0.0034,0.0,0.0034,0.9996,0.9997,0.0,0.0026,UNCHANGED
W8A8,11,0,2,2,0,2,0,True,0,True,True,True,-0.0855,-0.0859,0.0199,0.0065,0.034,0.8427,0.8748,0.0321,0.0026,UNCHANGED
W8A8,11,1,2,2,0,2,0,True,0,True,True,True,0.0131,-0.0781,-0.0067,0.0005,0.008,0.8965,0.8885,-0.008,0.0026,UNCHANGED
W8A8,11,2,2,2,0,2,0,True,0,True,True,True,0.0001,-0.2812,-0.0,0.0,0.0,0.9999,0.9999,-0.0,0.0026,UNCHANGED
W8A8,11,3,2,2,0,2,0,True,0,True,True,True,0.0,-0.1797,0.0,-0.0,0.0,1.0,1.0,0.0,0.0026,UNCHANGED
W8A8,11,4,2,2,0,2,0,True,0,True,True,True,-0.0,-0.0312,0.0,0.0,0.0,1.0,1.0,0.0,0.0026,UNCHANGED
W8A8,11,5,2,2,0,2,0,True,0,True,True,True,-0.0075,0.25,0.0015,0.0002,0.0016,0.9936,0.9949,0.0013,0.0026,UNCHANGED
W8A8,11,6,1,1,0,1,0,True,0,True,True,True,-0.0787,0.1719,0.027,0.003,0.0271,0.9597,0.9678,0.0081,0.0026,UNCHANGED
W8A8,11,7,2,2,0,2,0,True,0,True,True,True,-0.006,0.25,0.0012,0.0003,0.0018,0.9889,0.9899,0.001,0.0026,UNCHANGED
W8A8,11,8,3,3,0,3,0,True,0,True,True,True,0.0368,-0.1562,-0.0164,0.0016,0.0185,0.9556,0.9544,-0.0012,0.0026,UNCHANGED
W8A8,11,9,3,3,0,3,0,True,0,True,True,True,-0.0049,0.0781,0.0008,0.0001,0.0009,0.9918,0.9923,0.0006,0.0026,UNCHANGED
W8A8,11,10,0,0,0,0,0,True,0,True,False,False,0.0793,-0.25,-0.0607,0.0077,0.0611,0.2865,0.3312,0.0447,0.0026,UNCHANGED
W8A8,11,11,0,0,0,0,0,True,0,True,False,False,-0.0004,0.0312,0.0001,0.0,0.0001,0.0027,0.0026,-0.0001,0.0026,UNCHANGED
W8A8,11,12,0,0,0,0,0,True,0,True,False,False,-0.0054,0.0781,0.0115,0.0011,0.017,0.0318,0.0372,0.0055,0.0026,UNCHANGED
W8A8,11,13,3,3,0,3,0,True,0,True,True,True,0.0009,0.0312,0.0004,0.0001,0.0019,0.9804,0.979,-0.0013,0.0026,UNCHANGED
W8A8,11,14,3,3,0,3,0,True,0,True,True,True,0.0008,-0.0625,-0.0011,0.0002,0.002,0.9657,0.9642,-0.0015,0.0026,UNCHANGED
W8A8,11,15,0,0,0,0,0,True,0,True,False,False,-0.0457,0.2344,0.0165,0.002,0.0165,0.0005,0.0005,-0.0,0.0026,UNCHANGED
W4A4,0,0,2,0,-2,2,0,True,-2,False,False,True,-0.5711,2.6328,0.1599,11.3049,0.977,0.8941,0.0045,-0.8896,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,0,1,5,3,-2,5,0,True,-2,True,True,True,-0.0046,1.6328,0.0009,0.0063,0.0017,0.9995,0.9989,-0.0006,0.4093,DEGRADED_FALSE_REJECTION
W4A4,0,2,0,0,0,0,0,True,0,True,False,False,-0.3532,2.0312,0.0927,0.158,0.093,0.1014,0.0109,-0.0905,0.4093,UNCHANGED
W4A4,0,3,3,3,0,3,0,True,0,True,True,True,0.0006,-2.3828,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,0,4,5,5,0,5,0,True,0,True,True,True,0.0001,0.5469,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,0,5,4,4,0,4,0,True,0,True,True,True,-0.0043,5.2266,0.0005,0.0021,0.0005,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,0,6,4,4,0,4,0,True,0,True,True,True,0.028,-0.9688,-0.0344,0.1035,0.08,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,0,7,3,3,0,3,0,True,0,True,True,True,0.6746,-5.6406,-0.4061,0.5087,0.4061,1.0,0.9997,-0.0003,0.4093,UNCHANGED
W4A4,0,8,3,3,0,3,0,True,0,True,True,True,0.0055,-3.5,-0.0006,0.0005,0.0006,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,0,9,2,2,0,2,0,True,0,True,True,True,0.389,-2.2344,-0.1481,0.1694,0.1578,0.9991,0.8413,-0.1578,0.4093,UNCHANGED
W4A4,0,10,1,1,0,1,0,True,0,True,True,True,0.005,-2.2969,-0.0006,0.0004,0.0006,1.0,0.9999,-0.0001,0.4093,UNCHANGED
W4A4,0,11,3,3,0,3,0,True,0,True,True,True,0.0,-0.8047,0.0,-0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,0,12,3,3,0,3,0,True,0,True,True,True,0.002,-1.3281,-0.0002,0.0001,0.0002,1.0,0.9999,-0.0001,0.4093,UNCHANGED
W4A4,0,13,0,0,0,0,0,True,0,False,False,False,0.7959,-1.0312,-0.2852,1.3106,0.5617,0.0087,0.2466,0.2379,0.4093,UNCHANGED
W4A4,0,14,2,2,0,2,0,True,0,False,True,True,0.7633,-2.2188,-0.3465,1.9531,0.837,0.9988,0.9948,-0.0041,0.4093,UNCHANGED
W4A4,0,15,3,3,0,3,0,True,0,True,True,True,0.0011,-4.3125,-0.0001,0.0001,0.0001,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,1,0,3,3,0,3,0,True,0,True,True,True,-0.5715,5.0781,0.2778,1.1017,0.2798,0.9983,0.9971,-0.0012,0.4093,UNCHANGED
W4A4,1,1,3,2,-1,3,0,True,-1,True,True,True,0.0002,-1.3516,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,1,2,2,2,0,2,0,True,0,True,True,True,-0.0,1.0859,0.0,0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,1,3,3,3,0,3,0,True,0,True,True,True,0.0005,-1.125,-0.0,0.0,0.0,1.0,0.9999,-0.0,0.4093,UNCHANGED
W4A4,1,4,5,5,0,5,0,True,0,True,True,True,0.0011,-3.6328,-0.0001,0.0001,0.0001,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,1,5,3,3,0,3,0,True,0,True,True,True,0.222,-4.375,-0.0594,0.0578,0.0594,0.9992,0.9398,-0.0594,0.4093,UNCHANGED
W4A4,1,6,5,5,0,5,0,True,0,True,True,True,0.0,-1.3438,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,1,7,5,5,0,5,0,True,0,True,True,True,0.0075,-1.4688,-0.0008,0.0006,0.0008,1.0,0.9999,-0.0001,0.4093,UNCHANGED
W4A4,1,8,5,2,-3,5,0,True,-3,True,True,True,0.0001,-2.0,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,1,9,4,4,0,4,0,True,0,True,True,True,-0.0,0.3125,0.0,0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,1,10,5,5,0,5,0,True,0,True,True,True,0.0003,-2.5938,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,1,11,3,0,-3,3,0,True,-3,False,False,True,0.4694,-0.8281,-0.2572,1.1511,0.6485,0.7927,0.1441,-0.6485,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,1,12,1,1,0,1,0,True,0,True,True,True,-0.1851,0.3125,0.0557,0.0793,0.0557,0.9711,0.999,0.0279,0.4093,UNCHANGED
W4A4,1,13,2,2,0,2,0,True,0,True,True,True,-0.0255,3.7656,0.0038,0.0108,0.0038,0.9999,1.0,0.0001,0.4093,UNCHANGED
W4A4,1,14,2,2,0,2,0,True,0,True,True,True,0.2209,-1.1875,-0.0406,0.025,0.0406,0.9987,0.983,-0.0157,0.4093,UNCHANGED
W4A4,2,0,5,5,0,5,0,True,0,True,True,True,0.0821,-0.4375,-0.0511,0.0191,0.0588,0.9973,0.999,0.0017,0.4093,UNCHANGED
W4A4,2,1,3,3,0,3,0,True,0,True,True,True,0.0002,-2.0391,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,2,2,3,3,0,3,0,True,0,True,True,True,-0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,2,3,5,5,0,5,0,True,0,True,True,True,0.0,-1.0625,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,2,4,5,5,0,5,0,True,0,True,True,True,0.6553,-8.0312,-0.3261,0.3934,0.3261,1.0,0.9972,-0.0028,0.4093,UNCHANGED
W4A4,2,5,5,2,-3,5,0,True,-3,True,True,True,0.1221,-4.5469,-0.0258,0.0249,0.0258,1.0,0.9998,-0.0002,0.4093,DEGRADED_FALSE_REJECTION
W4A4,2,6,2,3,1,2,0,True,1,True,True,True,-0.0019,2.75,0.0002,0.0005,0.0002,1.0,1.0,-0.0,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,2,7,3,4,1,3,0,True,1,True,True,True,-0.0003,0.4062,0.0,0.0,0.0001,0.9997,0.9998,0.0001,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,2,8,3,4,1,3,0,True,1,True,True,True,0.0003,-3.2031,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,2,9,3,5,2,3,0,True,2,True,True,True,-0.009,2.9844,0.0012,0.0029,0.0012,1.0,1.0,-0.0,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,2,10,3,5,2,3,0,True,2,True,True,True,0.3849,-2.0469,-0.1116,0.0851,0.1116,0.9999,0.9912,-0.0088,0.4093,FLATTENING_GENEROSITY
W4A4,2,11,1,1,0,1,0,True,0,True,True,True,0.0003,-0.5625,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,2,12,5,5,0,5,0,True,0,True,True,True,0.0001,-1.4688,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,2,13,3,3,0,3,0,True,0,True,True,True,0.0,-5.0078,-0.0,0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,2,14,2,2,0,2,0,True,0,True,True,True,0.0002,-0.7812,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,3,0,3,3,0,3,0,True,0,True,True,True,-0.0167,1.6094,0.0041,0.022,0.007,0.9991,0.9963,-0.0028,0.4093,UNCHANGED
W4A4,3,1,1,1,0,1,0,True,0,True,True,True,-0.0019,4.3594,0.0002,0.0007,0.0002,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,3,2,2,2,0,2,0,True,0,True,True,True,0.0841,-2.625,-0.0172,0.0207,0.0192,0.9988,0.9825,-0.0163,0.4093,UNCHANGED
W4A4,3,3,3,3,0,3,0,True,0,True,True,True,-0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,3,4,2,2,0,2,0,True,0,True,True,True,0.5494,0.5156,-0.0345,0.1954,0.2189,0.8855,0.7715,-0.114,0.4093,UNCHANGED
W4A4,3,5,5,5,0,5,0,True,0,True,True,True,-0.0007,0.5,0.0001,0.0001,0.0002,0.9996,0.9997,0.0001,0.4093,UNCHANGED
W4A4,3,6,1,1,0,1,0,True,0,True,True,True,0.0372,-2.7656,-0.0061,0.005,0.0061,0.9996,0.9935,-0.006,0.4093,UNCHANGED
W4A4,3,7,1,1,0,1,0,True,0,True,True,True,0.0005,-2.625,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,3,8,5,5,0,5,0,True,0,True,True,True,0.0,-2.1484,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,3,9,4,4,0,4,0,True,0,True,True,True,-0.0004,0.6562,0.0001,0.0001,0.0002,0.9999,0.9999,-0.0,0.4093,UNCHANGED
W4A4,3,10,3,3,0,3,0,True,0,True,True,True,-0.1026,3.7656,0.0218,0.062,0.0218,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,3,11,1,1,0,1,0,True,0,True,True,True,-0.1486,2.0625,0.0394,0.0532,0.0394,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,3,12,2,1,-1,2,0,True,-1,True,True,True,0.0002,-1.2812,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,3,13,1,1,0,1,0,True,0,True,True,True,-0.0173,0.8438,0.0056,0.0073,0.0093,0.9831,0.9888,0.0056,0.4093,UNCHANGED
W4A4,3,14,1,1,0,1,0,True,0,True,True,True,0.0001,-5.1016,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,3,15,3,3,0,3,0,True,0,True,True,True,0.0004,-0.3594,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,4,0,0,0,0,0,0,True,0,False,False,False,-0.2073,0.1719,0.0878,2.3366,0.7,0.1788,0.2091,0.0302,0.4093,UNCHANGED
W4A4,4,1,4,4,0,4,0,True,0,True,True,True,0.0043,-3.2109,-0.0003,0.0003,0.0003,1.0,0.9998,-0.0001,0.4093,UNCHANGED
W4A4,4,2,2,2,0,2,0,True,0,True,True,True,0.9626,-2.9453,-0.479,1.002,0.5946,0.8674,0.6614,-0.2059,0.4093,UNCHANGED
W4A4,4,3,1,1,0,1,0,True,0,True,True,True,0.6126,-2.1875,-0.3161,0.3093,0.3202,0.939,0.6262,-0.3128,0.4093,UNCHANGED
W4A4,4,4,2,2,0,2,0,True,0,True,True,True,0.0694,-6.5859,-0.0085,0.0085,0.0086,1.0,0.9926,-0.0074,0.4093,UNCHANGED
W4A4,4,5,2,5,3,2,0,True,3,True,True,True,-0.0,-0.6094,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,4,6,3,3,0,3,0,True,0,True,True,True,0.0037,-1.3125,-0.0004,0.0005,0.0004,0.9999,0.9995,-0.0004,0.4093,UNCHANGED
W4A4,4,7,3,2,-1,3,0,True,-1,True,True,True,0.0002,-3.3125,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,4,8,0,2,2,0,0,True,2,False,True,False,-0.2397,0.3594,0.16,1.4804,0.6302,0.0353,0.6332,0.5979,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,4,9,2,2,0,2,0,True,0,True,True,True,0.1828,-1.125,-0.0277,0.0234,0.0277,0.9943,0.9666,-0.0277,0.4093,UNCHANGED
W4A4,4,10,2,2,0,2,0,True,0,True,True,True,0.0001,0.3281,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,4,11,2,2,0,2,0,True,0,True,True,True,-0.0809,0.0781,0.0133,0.0299,0.0148,0.9881,0.9891,0.001,0.4093,UNCHANGED
W4A4,4,12,3,3,0,3,0,True,0,True,True,True,0.0228,-1.4844,-0.0039,0.0022,0.0039,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,4,13,1,3,2,1,0,True,2,True,True,True,0.0221,-0.5781,-0.0027,0.002,0.0027,0.9999,0.9983,-0.0016,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,4,14,2,1,-1,2,0,True,-1,True,True,True,0.0002,-2.9844,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,4,15,2,2,0,2,0,True,0,True,True,True,-0.1027,0.0391,0.014,0.1335,0.0334,0.9739,0.9745,0.0007,0.4093,UNCHANGED
W4A4,5,0,2,0,-2,2,0,True,-2,False,False,True,-1.58,3.25,0.5674,5.7602,0.6947,0.5532,0.0267,-0.5266,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,5,1,3,3,0,3,0,True,0,True,True,True,0.1682,-0.7344,-0.0992,0.0338,0.0992,1.0,0.9996,-0.0004,0.4093,UNCHANGED
W4A4,5,2,5,5,0,5,0,True,0,True,True,True,0.407,-4.8125,-0.1292,0.1316,0.1292,1.0,0.9996,-0.0003,0.4093,UNCHANGED
W4A4,5,3,5,5,0,5,0,True,0,True,True,True,0.0004,-0.2031,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,5,4,2,2,0,2,0,True,0,True,True,True,0.0003,-6.7656,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,5,5,3,0,-3,3,0,True,-3,False,False,True,0.7747,-4.1094,-0.4267,0.882,0.591,0.9876,0.3967,-0.5909,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,5,6,0,5,5,0,0,True,5,False,True,False,-0.4904,0.6406,0.2047,0.7597,0.5535,0.362,0.8202,0.4582,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,5,7,3,3,0,3,0,True,0,True,True,True,0.1132,-3.4531,-0.0243,0.0218,0.0243,1.0,0.9996,-0.0003,0.4093,UNCHANGED
W4A4,5,8,0,0,0,0,0,True,0,True,False,False,0.0065,-5.1719,-0.0008,0.0008,0.0008,0.0,0.0,0.0,0.4093,UNCHANGED
W4A4,5,9,1,1,0,1,0,True,0,True,True,True,0.0203,-5.4062,-0.0025,0.0024,0.0025,1.0,0.9975,-0.0025,0.4093,UNCHANGED
W4A4,5,10,2,2,0,2,0,True,0,True,True,True,0.0,-2.2578,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,5,11,2,2,0,2,0,True,0,True,True,True,0.0046,-3.5625,-0.0004,0.0004,0.0004,1.0,0.9997,-0.0003,0.4093,UNCHANGED
W4A4,5,12,0,2,2,0,0,True,2,False,True,False,0.3219,0.0,-0.1178,1.1133,0.5434,0.5068,0.4029,-0.1039,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,5,13,1,1,0,1,0,True,0,True,True,True,-0.0006,1.0312,0.0001,0.001,0.0004,0.9994,0.9996,0.0002,0.4093,UNCHANGED
W4A4,5,14,3,3,0,3,0,True,0,True,True,True,0.0902,-4.125,-0.0139,0.0133,0.0139,0.9997,0.9858,-0.0139,0.4093,UNCHANGED
W4A4,5,15,2,0,-2,2,0,True,-2,False,False,True,-0.3178,-0.1094,0.074,1.2179,0.6998,0.7509,0.1571,-0.5938,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,6,0,2,1,-1,2,0,True,-1,False,True,True,-1.0127,2.75,0.327,4.3163,0.9017,0.9655,0.9991,0.0336,0.4093,DEGRADED_FALSE_REJECTION
W4A4,6,1,3,3,0,3,0,True,0,True,True,True,0.0068,-2.3281,-0.0008,0.0006,0.0008,1.0,0.9998,-0.0001,0.4093,UNCHANGED
W4A4,6,2,4,4,0,4,0,True,0,True,True,True,0.0,-4.0625,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,6,3,2,2,0,2,0,True,0,True,True,True,-0.0,1.4062,0.0,0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,6,4,4,4,0,4,0,True,0,True,True,True,-0.1414,0.1719,0.059,1.534,0.353,0.9972,0.9996,0.0024,0.4093,UNCHANGED
W4A4,6,5,5,5,0,5,0,True,0,True,True,True,0.0005,-1.6094,-0.0,0.0,0.0,1.0,0.9999,-0.0,0.4093,UNCHANGED
W4A4,6,6,2,2,0,2,0,True,0,True,True,True,0.0,-3.1562,0.0,-0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,6,7,3,3,0,3,0,True,0,True,True,True,0.0,-1.4219,0.0,-0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,6,8,5,5,0,5,0,True,0,True,True,True,0.0,-0.9141,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,6,9,2,2,0,2,0,True,0,True,True,True,0.3289,-3.5312,-0.0876,0.0804,0.0876,0.9974,0.9845,-0.0129,0.4093,UNCHANGED
W4A4,6,10,2,3,1,2,0,True,1,True,True,True,0.0555,-1.5859,-0.0075,0.0062,0.0075,0.9991,0.9954,-0.0037,0.4093,FLATTENING_GENEROSITY
W4A4,6,11,1,1,0,1,0,True,0,True,True,True,0.0139,-1.7344,-0.0021,0.0013,0.0021,1.0,0.9999,-0.0,0.4093,UNCHANGED
W4A4,6,12,2,2,0,2,0,True,0,False,True,True,0.3797,-0.7188,-0.2111,0.2533,0.3218,0.9542,0.8605,-0.0937,0.4093,UNCHANGED
W4A4,6,13,4,4,0,4,0,True,0,True,True,True,0.0001,-3.8125,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,6,14,0,1,1,0,0,True,1,False,True,False,-0.1158,1.1484,0.2081,1.4893,0.5547,0.3221,0.6538,0.3316,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,6,15,1,1,0,1,0,True,0,True,True,True,0.0,-0.4375,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,7,0,0,0,0,0,0,True,0,True,False,False,-1.197,2.8594,0.5019,1.848,0.5238,0.2899,0.0162,-0.2737,0.4093,UNCHANGED
W4A4,7,1,2,2,0,2,0,True,0,True,True,True,-1.502,2.8984,0.5048,1.2492,0.5109,0.761,0.9665,0.2055,0.4093,UNCHANGED
W4A4,7,2,2,2,0,2,0,True,0,True,True,True,0.435,-1.2188,-0.1444,0.0897,0.1444,0.9988,0.9642,-0.0346,0.4093,UNCHANGED
W4A4,7,3,1,1,0,1,0,True,0,True,True,True,-0.0021,2.1562,0.0002,0.0007,0.0003,1.0,0.9999,-0.0,0.4093,UNCHANGED
W4A4,7,4,3,1,-2,3,0,True,-2,True,True,True,0.3109,-2.8594,-0.2962,0.5155,0.3609,0.9292,0.9927,0.0635,0.4093,DEGRADED_FALSE_REJECTION
W4A4,7,5,3,2,-1,3,0,True,-1,True,True,True,1.1623,-3.625,-0.3944,0.4463,0.3945,0.9929,0.9008,-0.0922,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,7,6,2,0,-2,2,0,True,-2,False,False,True,-1.3289,1.1328,0.376,2.0708,0.7403,0.4954,0.1258,-0.3696,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,7,7,1,2,1,1,0,True,1,True,True,True,0.0001,-1.2422,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,7,8,1,1,0,1,0,True,0,True,True,True,-0.032,2.4609,0.0044,0.0083,0.0045,0.9953,0.9994,0.0041,0.4093,UNCHANGED
W4A4,7,9,3,3,0,3,0,True,0,True,True,True,-0.3773,4.0625,0.1167,0.3576,0.1186,0.9986,0.9973,-0.0013,0.4093,UNCHANGED
W4A4,7,10,4,4,0,4,0,True,0,True,True,True,0.4218,-1.3125,-0.0707,0.0781,0.0767,0.986,0.9167,-0.0693,0.4093,UNCHANGED
W4A4,7,11,3,3,0,3,0,True,0,True,True,True,0.1474,-0.4531,-0.0464,0.2226,0.1144,0.9265,0.9925,0.0661,0.4093,UNCHANGED
W4A4,7,12,2,1,-1,2,0,True,-1,False,True,True,0.0868,0.8438,0.0884,1.7664,0.7228,0.9511,0.8614,-0.0898,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,7,13,2,2,0,2,0,True,0,True,True,True,1.6196,-0.5625,-0.3856,0.4774,0.4393,0.7852,0.4676,-0.3176,0.4093,UNCHANGED
W4A4,7,14,3,3,0,3,0,True,0,True,True,True,-0.0004,0.0156,0.0004,0.0001,0.0006,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,7,15,2,2,0,2,0,True,0,True,True,True,-0.0056,2.875,0.0007,0.0014,0.0007,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,8,0,2,2,0,2,0,True,0,False,True,True,-0.6278,-0.9375,-0.0297,1.3074,0.5355,0.715,0.8913,0.1763,0.4093,UNCHANGED
W4A4,8,1,2,4,2,2,0,True,2,True,True,True,-0.262,1.3125,0.2394,0.1747,0.2395,0.9993,0.9999,0.0006,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,8,2,5,5,0,5,0,True,0,True,True,True,-0.2126,0.875,0.1442,0.0959,0.1516,0.9924,0.9885,-0.0039,0.4093,UNCHANGED
W4A4,8,3,5,3,-2,5,0,True,-2,False,True,True,-0.2574,1.5469,0.3186,0.3195,0.3496,0.9999,1.0,0.0001,0.4093,DEGRADED_FALSE_REJECTION
W4A4,8,4,1,3,2,1,0,True,2,True,True,True,-0.0023,-0.0625,0.0001,0.001,0.0004,0.9994,0.9998,0.0004,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,8,5,5,2,-3,5,0,True,-3,True,True,True,0.0,-0.6406,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,8,6,3,2,-1,3,0,True,-1,True,True,True,0.0006,-0.0469,-0.0001,0.0,0.0001,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,8,7,3,3,0,3,0,True,0,True,True,True,0.0,-0.4062,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,8,8,4,3,-1,4,0,True,-1,True,True,True,0.0019,-1.4844,-0.0002,0.0001,0.0002,1.0,1.0,-0.0,0.4093,DEGRADED_FALSE_REJECTION
W4A4,8,9,3,3,0,3,0,True,0,True,True,True,-0.0575,6.7344,0.0094,0.0521,0.0094,0.9919,1.0,0.0081,0.4093,UNCHANGED
W4A4,8,10,2,2,0,2,0,True,0,True,True,True,0.0,-1.1641,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,8,11,5,5,0,5,0,True,0,True,True,True,0.0042,-2.7344,-0.0005,0.0004,0.0005,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,8,12,4,4,0,4,0,True,0,True,True,True,-0.1215,1.875,0.0309,0.0373,0.0309,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,8,13,5,5,0,5,0,True,0,True,True,True,-0.1088,0.5312,0.0546,0.0156,0.0547,1.0,0.9999,-0.0001,0.4093,UNCHANGED
W4A4,8,14,1,1,0,1,0,True,0,True,True,True,-0.0121,2.9922,0.0018,0.0047,0.002,0.9998,0.9998,-0.0,0.4093,UNCHANGED
W4A4,9,0,2,3,1,2,0,True,1,False,True,True,0.3681,1.0312,0.1298,2.0158,0.5443,0.9981,0.7257,-0.2724,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,9,1,5,5,0,5,0,True,0,True,True,True,0.2609,-0.3594,-0.0762,0.5128,0.2348,0.9816,0.9549,-0.0267,0.4093,UNCHANGED
W4A4,9,2,4,4,0,4,0,True,0,True,True,True,0.0437,-0.375,-0.0095,0.0732,0.0276,0.9806,0.9711,-0.0095,0.4093,UNCHANGED
W4A4,9,3,3,3,0,3,0,True,0,True,True,True,0.0656,-2.25,-0.0132,0.0098,0.0132,1.0,1.0,-0.0,0.4093,UNCHANGED
