stage,tensor,condition,dataset,layer,rms,absmax,p99,p99_9,kurtosis,top01pct_energy,a4_nmse,w4_nmse,kv4_nmse,sqnr
D,D_vctx,FP,sharegpt,4,7.716080226579301,75.44017791748047,,,5.066068234968201,0.0024454357826693743,,NA,0.01005339715629816,
D,D_kdr,FP,sharegpt,4,1.7911726193621746,9.05262565612793,,,3.5112648554623567,0.010897432379781287,,NA,,
D,D_vdr,FP,sharegpt,4,7.363072886678127,64.35006713867188,,,4.9764252128985715,0.0037365366682523223,,NA,,
D,D_kctx,QOFF,sharegpt,0,1.3767100263042527,16.949792861938477,,,11.139844050094698,0.04070249523390656,,NA,,
D,D_vctx,QOFF,sharegpt,0,3.6109088295913363,35.385581970214844,,,5.270204812842085,0.0029899388295805004,,NA,,
D,D_kdr,QOFF,sharegpt,0,1.2343817334199785,7.634579658508301,,,4.762230887820123,0.02796224150800601,,NA,,
D,D_vdr,QOFF,sharegpt,0,3.281067545247227,19.54779052734375,,,3.4267797727953035,0.0030301088624800046,,NA,,
D,D_kctx,QOFF,sharegpt,1,1.5136238463147424,9.4678955078125,,,5.211632519837228,0.013202250942064123,,NA,,
D,D_vctx,QOFF,sharegpt,1,4.507434399627465,40.859458923339844,,,4.714023324827103,0.0032932710009194576,,NA,,
D,D_kdr,QOFF,sharegpt,1,1.5655333126265047,9.305849075317383,,,5.374774737379431,0.011408009286138356,,NA,,
D,D_vdr,QOFF,sharegpt,1,3.44350028967809,26.110998153686523,,,4.7972651356272245,0.007807064913588085,,NA,,
D,D_kctx,QOFF,sharegpt,2,1.7348720229945238,10.389252662658691,,,3.96066612685444,0.009572107739539497,,NA,,
D,D_vctx,QOFF,sharegpt,2,5.834173693412051,49.414710998535156,,,5.243299257681893,0.0018307490892359253,,NA,,
D,D_kdr,QOFF,sharegpt,2,1.6092180619273462,8.33629322052002,,,3.434777370926027,0.009218852758207479,,NA,,
D,D_vdr,QOFF,sharegpt,2,6.419306450808235,48.18345260620117,,,3.9447171135960097,0.004456595771813942,,NA,,
D,D_kctx,QOFF,sharegpt,3,1.7672688045375442,9.856128692626953,,,4.507412582645341,0.010166849026540047,,NA,,
D,D_vctx,QOFF,sharegpt,3,7.020619030600095,71.86235046386719,,,6.412370692626195,0.00209642445626299,,NA,,
D,D_kdr,QOFF,sharegpt,3,1.6691836202446242,9.032541275024414,,,3.8059184385500093,0.011197844518954257,,NA,,
D,D_vdr,QOFF,sharegpt,3,9.277003962039961,66.89457702636719,,,4.002806972381661,0.004226428249335389,,NA,,
D,D_kctx,QOFF,sharegpt,4,1.8636531433954977,10.622846603393555,,,4.172348395367495,0.011131326649052085,,NA,,
D,D_vctx,QOFF,sharegpt,4,6.819231317108756,75.40765380859375,,,5.658820636414782,0.002003948752791857,,NA,,
D,D_kdr,QOFF,sharegpt,4,1.77874535633711,9.254059791564941,,,3.5171001028263493,0.01020022786733838,,NA,,
D,D_vdr,QOFF,sharegpt,4,6.869236190695235,43.36295700073242,,,3.46176785161693,0.0032581462379119483,,NA,,
D,D_kctx,QON,sharegpt,0,1.359290440730185,15.572030067443848,,,9.086092757172574,0.03208754853354959,,NA,,
D,D_vctx,QON,sharegpt,0,5.025963227634858,33.827239990234375,,,3.594657760712516,0.0031645952986716617,,NA,,
D,D_kdr,QON,sharegpt,0,1.2343817334199785,7.634579658508301,,,4.762230887820123,0.02796224150800601,,NA,,
D,D_vdr,QON,sharegpt,0,3.281067545247227,19.54779052734375,,,3.4267797727953035,0.0030301088624800046,,NA,,
D,D_kctx,QON,sharegpt,1,1.431647553438765,11.841444969177246,,,5.443450096147609,0.0118096147598467,,NA,,
D,D_vctx,QON,sharegpt,1,5.913027939416524,41.85191345214844,,,3.4834028556674026,0.0036661643156321072,,NA,,
D,D_kdr,QON,sharegpt,1,1.569310980720343,10.07957935333252,,,5.253088450546275,0.012252165657349646,,NA,,
D,D_vdr,QON,sharegpt,1,3.769399800669743,29.380773544311523,,,4.91398407525983,0.008152741093502353,,NA,,
D,D_kctx,QON,sharegpt,2,1.75171170919043,10.385847091674805,,,4.062922757518304,0.006496135183932139,,NA,,
D,D_vctx,QON,sharegpt,2,7.871014787198803,50.34632110595703,,,3.6835575719885876,0.002188599671704495,,NA,,
D,D_kdr,QON,sharegpt,2,1.616384856463439,8.267817497253418,,,3.403859710301359,0.009354650000247931,,NA,,
D,D_vdr,QON,sharegpt,2,7.061701996636188,47.00446701049805,,,3.8787065590318215,0.003780678104290755,,NA,,
D,D_kctx,QON,sharegpt,3,1.7657272302832312,10.527615547180176,,,4.565115104900923,0.0076244500773969,,NA,,
D,D_vctx,QON,sharegpt,3,9.01813282646342,73.92098236083984,,,4.621327587617278,0.00241850328330669,,NA,,
D,D_kdr,QON,sharegpt,3,1.6780194307155678,8.498672485351562,,,3.7489999434236507,0.011713257886249027,,NA,,
D,D_vdr,QON,sharegpt,3,10.160496199735965,63.682220458984375,,,3.8097189957398094,0.004794225900489496,,NA,,
D,D_kctx,QON,sharegpt,4,1.8692261287272471,11.853538513183594,,,4.296960565679998,0.009457496819746856,,NA,,
D,D_vctx,QON,sharegpt,4,8.540536582168713,71.98546600341797,,,4.163695606742998,0.002219127234970947,,NA,,
D,D_kdr,QON,sharegpt,4,1.7879673590708451,8.775049209594727,,,3.523220445772285,0.01018370943280394,,NA,,
D,D_vdr,QON,sharegpt,4,7.341695441954178,57.08610153198242,,,3.633880987221387,0.002954236887858948,,NA,,
